t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,E,c_grid,c_sell,P_simul_imp_exp
855,2.753721650972795,0.0,2.753721650972795,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
856,2.501897721531267,0.0,2.501897721531267,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
857,1.7451033751485405,0.0,1.7451033751485405,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
858,2.3304889688822774,0.0,2.3304889688822774,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
859,3.0037865155347934,0.0,3.0037865155347934,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
860,1.5515360410248915,0.0,1.5515360410248915,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
861,2.1892817796269286,0.0,2.1892817796269286,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
862,1.9136909314876385,0.0,1.9136909314876385,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
863,1.7514126406072708,0.0,1.7514126406072708,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
864,1.2498701134615078,0.0,1.2498701134615078,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
865,0.9992545279449928,0.0,0.9992545279449928,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
866,0.6781040877739144,0.0,0.6781040877739144,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
867,0.7127991744981472,0.0,0.7127991744981472,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
868,1.0692510680995553,0.0,1.0692510680995553,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
869,1.1823428700533745,0.0,1.1823428700533745,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
870,0.7748018477489184,0.0,0.7748018477489184,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
871,0.5022835148270154,0.0,0.5022835148270154,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
872,0.5093089086700414,0.0,0.5093089086700414,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
873,0.5335627422102561,0.0,0.5335627422102561,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
874,0.5159863846408277,0.0,0.5159863846408277,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
875,0.44105840296571974,0.0,0.44105840296571974,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
876,0.44346988033298207,0.0,0.44346988033298207,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
877,0.5930515412244219,0.0,0.5930515412244219,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
878,0.6064575419367855,0.0,0.6064575419367855,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
879,0.550612126408876,0.0,0.550612126408876,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
880,0.487955322188667,0.0,0.487955322188667,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
881,0.5286498238977714,0.0,0.5286498238977714,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
