t,Load,PV,c_grid,c_sell,P_imp,P_exp,P_ch,P_dis,E,x,y
182,0.7485,0.0,0.25,0.05,0.7485,0.0,0.0,0.0,0.2,0,1
183,0.66775,0.0,0.25,0.05,0.66775,0.0,0.0,0.0,0.2,0,1
184,0.621,0.0,0.25,0.05,0.621,0.0,0.0,0.0,0.2,0,1
185,0.678,0.0,0.25,0.05,0.678,0.0,0.0,0.0,0.2,0,1
186,0.65275,0.0,0.25,0.05,0.65275,0.0,0.0,0.0,0.2,0,1
187,0.65975,0.0,0.25,0.05,0.65975,0.0,0.0,0.0,0.2,0,1
188,0.67125,0.0,0.25,0.05,0.67125,0.0,0.0,0.0,0.2,0,1
189,0.5705,0.0,0.25,0.05,0.5705,0.0,0.0,0.0,0.2,0,1
190,0.76175,0.0,0.25,0.05,0.76175,0.0,0.0,0.0,0.2,0,1
191,0.624,0.0,0.25,0.05,0.624,0.0,0.0,0.0,0.2,0,1
192,0.70775,0.0,0.25,0.05,0.70775,0.0,0.0,0.0,0.2,0,1
193,0.71275,0.0,0.25,0.05,0.71275,0.0,0.0,0.0,0.2,0,1
194,0.7755,0.0,0.25,0.05,0.7755,0.0,0.0,0.0,0.2,0,1
195,0.6365,0.0,0.25,0.05,0.6365,0.0,0.0,0.0,0.2,0,1
196,0.754,0.0,0.25,0.05,0.754,0.0,0.0,0.0,0.2,0,1
197,0.75775,0.0,0.25,0.05,0.75775,0.0,0.0,0.0,0.2,0,1
198,0.66775,0.0,0.25,0.05,0.66775,0.0,0.0,0.0,0.2,0,1
199,0.67375,0.0,0.25,0.05,0.67375,0.0,0.0,0.0,0.2,0,1
200,0.57225,0.0,0.25,0.05,0.57225,0.0,0.0,0.0,0.2,0,1
201,0.77325,0.0,0.25,0.05,0.77325,0.0,0.0,0.0,0.2,0,1
202,0.62475,0.0,0.25,0.05,0.62475,0.0,0.0,0.0,0.2,0,1
203,0.73475,0.0,0.25,0.05,0.73475,0.0,0.0,0.0,0.2,0,1
204,0.75,0.0,0.25,0.05,0.75,0.0,0.0,0.0,0.2,0,1
205,0.75125,0.0,0.25,0.05,0.75125,0.0,0.0,0.0,0.2,0,1
206,0.616,0.0,0.25,0.05,0.616,0.0,0.0,0.0,0.2,0,1
207,0.76975,0.0,0.25,0.05,0.76975,0.0,0.0,0.0,0.2,0,1
208,0.794,0.0,0.25,0.05,0.794,0.0,0.0,0.0,0.2,0,1
209,0.6605,0.0,0.25,0.05,0.6605,0.0,0.0,0.0,0.2,0,1
210,0.70925,0.0,0.25,0.05,0.70925,0.0,0.0,0.0,0.2,0,1
211,0.63925,0.0,0.25,0.05,0.63925,0.0,0.0,0.0,0.2,0,1
212,0.65625,0.0,0.25,0.05,0.65625,0.0,0.0,0.0,0.2,0,1
213,0.66075,0.0,0.25,0.05,0.66075,0.0,0.0,0.0,0.2,0,1
214,0.6745,0.0,0.25,0.05,0.6745,0.0,0.0,0.0,0.2,0,1
215,0.6265,0.0,0.25,0.05,0.6265,0.0,0.0,0.0,0.2,0,1
216,0.7795,0.0,0.25,0.05,0.7795,0.0,0.0,0.0,0.2,0,1
217,0.65775,0.0,0.25,0.05,0.65775,0.0,0.0,0.0,0.2,0,1
218,0.65375,0.0,0.25,0.05,0.65375,0.0,0.0,0.0,0.2,0,1
219,0.6435,0.0,0.25,0.05,0.6435,0.0,0.0,0.0,0.2,0,1
220,0.56325,0.0,0.25,0.05,0.56325,0.0,0.0,0.0,0.2,0,1
221,0.76025,0.0,0.25,0.05,0.76025,0.0,0.0,0.0,0.2,0,1
222,0.68425,0.0,0.25,0.05,0.68425,0.0,0.0,0.0,0.2,0,1
223,0.729,0.0,0.25,0.05,0.729,0.0,0.0,0.0,0.2,0,1
224,0.595,0.0,0.25,0.05,0.595,0.0,0.0,0.0,0.2,0,1
225,0.6535,0.0,0.25,0.05,0.6535,0.0,0.0,0.0,0.2,0,1
226,1.021,0.0,0.25,0.05,1.021,0.0,0.0,0.0,0.2,0,1
227,1.06375,0.00162211732896408,0.25,0.05,1.0621278826710359,0.0,0.0,0.0,0.2,0,1
228,1.19625,0.0030599031432732,0.25,0.05,1.1931900968567268,0.0,0.0,0.0,0.2,0,1
229,1.105,0.00409215962534124,0.25,0.05,1.1009078403746588,0.0,0.0,0.0,0.2,0,1
230,1.28,0.0049769508956853,0.25,0.05,1.2750230491043146,0.0,0.0,0.0,0.2,0,1
231,1.15425,0.005640544348443359,0.25,0.05,1.1486094556515567,0.0,0.0,0.0,0.2,0,1
232,1.21925,0.0064516030129254,0.25,0.05,1.2127983969870746,0.0,0.0,0.0,0.2,0,1
233,1.12225,0.00693086495102844,0.25,0.05,1.1153191350489715,0.0,0.0,0.0,0.2,0,1
234,1.242,0.007520725797924449,0.25,0.05,1.2344792742020756,0.0,0.0,0.0,0.2,0,1
235,1.2415,0.0081474529477515,0.25,0.05,1.2333525470522486,0.0,0.0,0.0,0.2,0,1
236,1.3095,0.01644237110722701,0.25,0.05,1.293057628892773,0.0,0.0,0.0,0.2,0,1
237,1.22225,0.028460785862733807,0.25,0.05,1.1937892141372664,0.0,0.0,0.0,0.2,0,1
238,1.09575,0.03583404644893431,0.25,0.05,1.0599159535510656,0.0,0.0,0.0,0.2,0,1
239,1.11975,0.04785246120444105,0.25,0.05,1.071897538795559,0.0,0.0,0.0,0.2,0,1
240,1.37425,0.055004523973055545,0.25,0.05,1.3192454760269445,0.0,0.0,0.0,0.2,0,1
241,1.24375,0.05950221293063781,0.25,0.05,1.1842477870693622,0.0,0.0,0.0,0.2,0,1
242,1.281,0.06407363449408214,0.25,0.05,1.2169263655059177,0.0,0.0,0.0,0.2,0,1
243,1.19275,0.05876488687201775,0.25,0.05,1.1339851131279821,0.0,0.0,0.0,0.2,0,1
244,1.0525,0.06492155946149519,0.25,0.05,0.9875784405385049,0.0,0.0,0.0,0.2,0,1
245,1.3405,0.07295841350045369,0.25,0.05,1.2675415864995463,0.0,0.0,0.0,0.2,0,1
246,1.14,0.07546532209976174,0.25,0.05,1.0645346779002383,0.0,0.0,0.0,0.2,0,1
247,1.2445,0.07203675592717866,0.25,0.05,1.1724632440728213,0.0,0.0,0.0,0.2,0,1
248,1.25275,0.05400913379391846,0.25,0.05,1.1987408662060817,0.0,0.0,0.0,0.2,0,1
249,1.46725,0.03900454850100051,0.25,0.05,1.4282454514989995,0.0,0.0,0.0,0.2,0,1
250,1.36025,0.029050646709629847,0.25,0.05,1.33119935329037,0.0,0.0,0.0,0.2,0,1
251,1.30475,0.02584327835463261,0.25,0.05,1.2789067216453676,0.0,0.0,0.0,0.2,0,1
252,1.30625,0.0260644761722187,0.25,0.05,1.2801855238277813,0.0,0.0,0.0,0.2,0,1
253,1.216,0.02919811192135386,0.25,0.05,1.1868018880786462,0.0,0.0,0.0,0.2,0,1
254,1.22425,0.03048843252393891,0.25,0.05,1.193761567476061,0.0,0.0,0.0,0.2,0,1
255,1.373,0.023815631693427507,0.25,0.05,1.3491843683065725,0.0,0.0,0.0,0.2,0,1
256,1.66875,0.01773269170981215,0.25,0.05,1.6510173082901878,0.0,0.0,0.0,0.2,0,1
257,1.71175,0.01286633972291985,0.25,0.05,1.6988836602770803,0.0,0.0,0.0,0.2,0,1
258,1.60425,0.011244222393955708,0.25,0.05,1.5930057776060442,0.0,0.0,0.0,0.2,0,1
259,1.443,0.0098433028825776,0.25,0.05,1.4331566971174226,0.0,0.0,0.0,0.2,0,1
260,1.37025,0.00866358118878555,0.25,0.05,1.3615864188112143,0.0,0.0,0.0,0.2,0,1
261,1.44475,0.0071151964656834595,0.25,0.05,1.4376348035343165,0.0,0.0,0.0,0.2,0,1
262,1.3895,0.0049769508956853,0.25,0.05,1.3845230491043146,0.0,0.0,0.0,0.2,0,1
263,1.37175,0.0030599031432732,0.25,0.05,1.3686900968567268,0.0,0.0,0.0,0.2,0,1
264,0.9935,0.00136405320844707,0.25,0.05,0.9921359467915529,0.0,0.0,0.0,0.2,0,1
265,0.80825,0.0,0.25,0.05,0.80825,0.0,0.0,0.0,0.2,0,1
266,0.82475,0.0,0.25,0.05,0.82475,0.0,0.0,0.0,0.2,0,1
267,0.672,0.0,0.25,0.05,0.672,0.0,0.0,0.0,0.2,0,1
268,0.7185,0.0,0.25,0.05,0.7185,0.0,0.0,0.0,0.2,0,1
269,0.6525,0.0,0.25,0.05,0.6525,0.0,0.0,0.0,0.2,0,1
270,0.69,0.0,0.25,0.05,0.69,0.0,0.0,0.0,0.2,0,1
271,0.658,0.0,0.25,0.05,0.658,0.0,0.0,0.0,0.2,0,1
272,0.79725,0.0,0.25,0.05,0.79725,0.0,0.0,0.0,0.2,0,1
273,0.65,0.0,0.25,0.05,0.65,0.0,0.0,0.0,0.2,0,1
274,0.6185,0.0,0.25,0.05,0.6185,0.0,0.0,0.0,0.2,0,1
275,0.81675,0.0,0.25,0.05,0.81675,0.0,0.0,0.0,0.2,0,1
276,0.6255,0.0,0.25,0.05,0.6255,0.0,0.0,0.0,0.2,0,1
277,0.7855,0.0,0.25,0.05,0.7855,0.0,0.0,0.0,0.2,0,1
278,0.7055,0.0,0.25,0.05,0.7055,0.0,0.0,0.0,0.2,0,1
279,0.69225,0.0,0.25,0.05,0.69225,0.0,0.0,0.0,0.2,0,1
280,0.7615,0.0,0.25,0.05,0.7615,0.0,0.0,0.0,0.2,0,1
281,0.653,0.0,0.25,0.05,0.653,0.0,0.0,0.0,0.2,0,1
282,0.62125,0.0,0.25,0.05,0.62125,0.0,0.0,0.0,0.2,0,1
283,0.59,0.0,0.25,0.05,0.59,0.0,0.0,0.0,0.2,0,1
284,0.77525,0.0,0.25,0.05,0.77525,0.0,0.0,0.0,0.2,0,1
285,0.6785,0.0,0.25,0.05,0.6785,0.0,0.0,0.0,0.2,0,1
286,0.66525,0.0,0.25,0.05,0.66525,0.0,0.0,0.0,0.2,0,1
287,0.62475,0.0,0.25,0.05,0.62475,0.0,0.0,0.0,0.2,0,1
288,0.90225,0.0,0.25,0.05,0.90225,0.0,0.0,0.0,0.2,0,1
289,0.58775,0.0,0.25,0.05,0.58775,0.0,0.0,0.0,0.2,0,1
290,0.71075,0.0,0.25,0.05,0.71075,0.0,0.0,0.0,0.2,0,1
291,0.73725,0.0,0.25,0.05,0.73725,0.0,0.0,0.0,0.2,0,1
292,0.65125,0.0,0.25,0.05,0.65125,0.0,0.0,0.0,0.2,0,1
293,0.75575,0.0,0.25,0.05,0.75575,0.0,0.0,0.0,0.2,0,1
294,0.74125,0.0,0.25,0.05,0.74125,0.0,0.0,0.0,0.2,0,1
