t,Load,PV,c_grid,c_sell,P_imp,P_exp,P_ch,P_dis,E,x,y,P_curt,allow_export
261,0.0291068778607175,0.0004344365471747305,0.25,0.0,0.02867244131354277,0.0,0.0,0.0,-0.0,0,1,0.0,0
262,0.0291068778607175,0.0003124026209595008,0.25,0.0,0.028794475239757998,0.0,0.0,0.0,-0.0,0,1,0.0,0
263,0.0372807271229735,0.00024335815456994663,0.25,0.0,0.03703736896840355,0.0,0.0,0.0,-0.0,0,1,0.0,0
264,0.0372807271229735,0.00014592755993603996,0.25,0.0,0.03713479956303746,0.0,0.0,0.0,-0.0,0,1,0.0,0
265,0.1688597640275865,0.0,0.25,0.0,0.1688597640275865,0.0,0.0,0.0,-0.0,0,1,0.0,0
266,0.1688597640275865,0.0,0.25,0.0,0.1688597640275865,0.0,0.0,0.0,-0.0,0,1,0.0,0
267,0.0243221856096405,0.0,0.25,0.0,0.0243221856096405,0.0,0.0,0.0,-0.0,0,1,0.0,0
268,0.0243221856096405,0.0,0.25,0.0,0.0243221856096405,0.0,0.0,0.0,-0.0,0,1,0.0,0
269,0.0211323907755893,0.0,0.25,0.0,0.0211323907755893,0.0,0.0,0.0,-0.0,0,1,0.0,0
270,0.0211323907755893,0.0,0.25,0.0,0.0211323907755893,0.0,0.0,0.0,-0.0,0,1,0.0,0
271,0.0181419581186663,0.0,0.25,0.0,0.0181419581186663,0.0,0.0,0.0,-0.0,0,1,0.0,0
272,0.0181419581186663,0.0,0.25,0.0,0.0181419581186663,0.0,0.0,0.0,-0.0,0,1,0.0,0
273,0.0612041883783577,0.0,0.25,0.0,0.0612041883783577,0.0,0.0,0.0,-0.0,0,1,0.0,0
274,0.0612041883783577,0.0,0.25,0.0,0.0612041883783577,0.0,0.0,0.0,-0.0,0,1,0.0,0
275,0.0576156691900502,0.0,0.25,0.0,0.0576156691900502,0.0,0.0,0.0,-0.0,0,1,0.0,0
276,0.0576156691900502,0.0,0.25,0.0,0.0576156691900502,0.0,0.0,0.0,-0.0,0,1,0.0,0
277,0.04764756033364,0.0,0.25,0.0,0.04764756033364,0.0,0.0,0.0,-0.0,0,1,0.0,0
278,0.04764756033364,0.0,0.25,0.0,0.04764756033364,0.0,0.0,0.0,-0.0,0,1,0.0,0
279,0.0679825024007165,0.0,0.25,0.0,0.0679825024007165,0.0,0.0,0.0,-0.0,0,1,0.0,0
280,0.0679825024007165,0.0,0.25,0.0,0.0679825024007165,0.0,0.0,0.0,-0.0,0,1,0.0,0
281,0.0468501116251272,0.0,0.25,0.0,0.0468501116251272,0.0,0.0,0.0,-0.0,0,1,0.0,0
282,0.0468501116251272,0.0,0.25,0.0,0.0468501116251272,0.0,0.0,0.0,-0.0,0,1,0.0,0
283,0.0374800893001017,0.0,0.25,0.0,0.0374800893001017,0.0,0.0,0.0,-0.0,0,1,0.0,0
284,0.0374800893001017,0.0,0.25,0.0,0.0374800893001017,0.0,0.0,0.0,-0.0,0,1,0.0,0
285,0.0261164452037942,0.0,0.25,0.0,0.0261164452037942,0.0,0.0,0.0,-0.0,0,1,0.0,0
286,0.0261164452037942,0.0,0.25,0.0,0.0261164452037942,0.0,0.0,0.0,-0.0,0,1,0.0,0
287,0.0412679706655377,0.0,0.25,0.0,0.0412679706655377,0.0,0.0,0.0,-0.0,0,1,0.0,0
288,0.0412679706655377,0.0,0.25,0.0,0.0412679706655377,0.0,0.0,0.0,-0.0,0,1,0.0,0
289,0.0566188583044092,0.0,0.25,0.0,0.0566188583044092,0.0,0.0,0.0,-0.0,0,1,0.0,0
290,0.0566188583044092,0.0,0.25,0.0,0.0566188583044092,0.0,0.0,0.0,-0.0,0,1,0.0,0
291,0.1409490592296382,0.0,0.25,0.0,0.1409490592296382,0.0,0.0,0.0,-0.0,0,1,0.0,0
292,0.1409490592296382,0.0,0.25,0.0,0.1409490592296382,0.0,0.0,0.0,-0.0,0,1,0.0,0
293,0.1519139789716892,0.0,0.25,0.0,0.1519139789716892,0.0,0.0,0.0,-0.0,0,1,0.0,0
294,0.1519139789716892,0.0,0.25,0.0,0.1519139789716892,0.0,0.0,0.0,-0.0,0,1,0.0,0
295,0.056419496127281,0.0,0.25,0.0,0.056419496127281,0.0,0.0,0.0,-0.0,0,1,0.0,0
296,0.056419496127281,0.0,0.25,0.0,0.056419496127281,0.0,0.0,0.0,-0.0,0,1,0.0,0
297,0.0265151695580507,0.0,0.25,0.0,0.0265151695580507,0.0,0.0,0.0,-0.0,0,1,0.0,0
298,0.0265151695580507,0.0,0.25,0.0,0.0265151695580507,0.0,0.0,0.0,-0.0,0,1,0.0,0
299,0.0251196343181532,0.0,0.25,0.0,0.0251196343181532,0.0,0.0,0.0,-0.0,0,1,0.0,0
300,0.0251196343181532,0.0,0.25,0.0,0.0251196343181532,0.0,0.0,0.0,-0.0,0,1,0.0,0
301,0.0153508876388715,0.0,0.25,0.0,0.0153508876388715,0.0,0.0,0.0,-0.0,0,1,0.0,0
302,0.0153508876388715,0.0,0.25,0.0,0.0153508876388715,0.0,0.0,0.0,-0.0,0,1,0.0,0
303,0.0247209099638969,0.0,0.25,0.0,0.0247209099638969,0.0,0.0,0.0,-0.0,0,1,0.0,0
304,0.0247209099638969,0.0,0.25,0.0,0.0247209099638969,0.0,0.0,0.0,-0.0,0,1,0.0,0
305,0.0512360795219477,0.0,0.25,0.0,0.0512360795219477,0.0,0.0,0.0,-0.0,0,1,0.0,0
306,0.0512360795219477,0.0,0.25,0.0,0.0512360795219477,0.0,0.0,0.0,-0.0,0,1,0.0,0
307,0.050438630813435,0.0,0.25,0.0,0.050438630813435,0.0,0.0,0.0,-0.0,0,1,0.0,0
308,0.050438630813435,0.0,0.25,0.0,0.050438630813435,0.0,0.0,0.0,-0.0,0,1,0.0,0
309,0.0528309769389732,0.0,0.25,0.0,0.0528309769389732,0.0,0.0,0.0,-0.0,0,1,0.0,0
310,0.0528309769389732,0.0,0.25,0.0,0.0528309769389732,0.0,0.0,0.0,-0.0,0,1,0.0,0
311,0.138756075281228,0.0,0.25,0.0,0.138756075281228,0.0,0.0,0.0,-0.0,0,1,0.0,0
312,0.138756075281228,0.0,0.25,0.0,0.138756075281228,0.0,0.0,0.0,-0.0,0,1,0.0,0
313,0.038676262362871,0.0,0.25,0.0,0.038676262362871,0.0,0.0,0.0,-0.0,0,1,0.0,0
314,0.038676262362871,0.0,0.25,0.0,0.038676262362871,0.0,0.0,0.0,-0.0,0,1,0.0,0
315,0.052432252584717,0.0,0.25,0.0,0.052432252584717,0.0,0.0,0.0,-0.0,0,1,0.0,0
316,0.052432252584717,0.0,0.25,0.0,0.052432252584717,0.0,0.0,0.0,-0.0,0,1,0.0,0
317,0.0350877431745635,0.0,0.25,0.0,0.0350877431745635,0.0,0.0,0.0,-0.0,0,1,0.0,0
318,0.0350877431745635,0.0,0.25,0.0,0.0350877431745635,0.0,0.0,0.0,-0.0,0,1,0.0,0
319,0.0388756245399992,0.0,0.25,0.0,0.0388756245399992,0.0,0.0,0.0,-0.0,0,1,0.0,0
320,0.0388756245399992,0.0,0.25,0.0,0.0388756245399992,0.0,0.0,0.0,-0.0,0,1,0.0,0
321,0.035685829705948,0.0,0.25,0.0,0.035685829705948,0.0,0.0,0.0,-0.0,0,1,0.0,0
322,0.035685829705948,0.0,0.25,0.0,0.035685829705948,0.0,0.0,0.0,-0.0,0,1,0.0,0
323,0.0289075156835892,0.00013654860387088944,0.25,0.0,0.02877096707971831,0.0,0.0,0.0,-0.0,0,1,0.0,0
324,0.0289075156835892,0.00025642366815802157,0.25,0.0,0.02865109201543118,0.0,0.0,0.0,-0.0,0,1,0.0,0
325,0.034689018820307,0.0003304214600917919,0.25,0.0,0.03435859736021521,0.0,0.0,0.0,-0.0,0,1,0.0,0
326,0.034689018820307,0.0004281276124719853,0.25,0.0,0.034260891207835015,0.0,0.0,0.0,-0.0,0,1,0.0,0
327,0.035685829705948,0.0004949675551486215,0.25,0.0,0.035190862150799376,0.0,0.0,0.0,-0.0,0,1,0.0,0
328,0.035685829705948,0.00048108579703878,0.25,0.0,0.035204743908909215,0.0,0.0,0.0,-0.0,0,1,0.0,0
329,0.0269138939123072,0.000510393664111282,0.25,0.0,0.02640350024819592,0.0,0.0,0.0,-0.0,0,1,0.0,0
330,0.0269138939123072,0.0005582753617328283,0.25,0.0,0.02635561855057437,0.0,0.0,0.0,-0.0,0,1,0.0,0
331,0.0295056022149737,0.0006062389259886514,0.25,0.0,0.02889936328898505,0.0,0.0,0.0,-0.0,0,1,0.0,0
332,0.0295056022149737,0.001046427289646256,0.25,0.0,0.028459174925327443,0.0,0.0,0.0,-0.0,0,1,0.0,0
333,0.0157496119931279,0.0009352180092704141,0.25,0.0,0.014814393983857485,0.0,0.0,0.0,-0.0,0,1,0.0,0
334,0.0157496119931279,0.0011477880934372855,0.25,0.0,0.014601823899690614,0.0,0.0,0.0,-0.0,0,1,0.0,0
335,0.152512065503074,0.00975667355387526,0.25,0.0,0.14275539194919873,0.0,0.0,0.0,-0.0,0,1,0.0,0
336,0.152512065503074,0.011490497232235808,0.25,0.0,0.1410215682708382,0.0,0.0,0.0,-0.0,0,1,0.0,0
337,0.1622808121823557,0.010584604483875909,0.25,0.0,0.1516962076984798,0.0,0.0,0.0,-0.0,0,1,0.0,0
338,0.1622808121823557,0.010658083172077082,0.25,0.0,0.15162272901027862,0.0,0.0,0.0,-0.0,0,1,0.0,0
339,0.1608852769424585,0.009839739666765726,0.25,0.0,0.15104553727569275,0.0,0.0,0.0,-0.0,0,1,0.0,0
340,0.1608852769424585,0.011488392725498772,0.25,0.0,0.14939688421695974,0.0,0.0,0.0,-0.0,0,1,0.0,0
341,0.179226597238253,0.015335588292824881,0.25,0.0,0.1638910089454281,0.0,0.0,0.0,-0.0,0,1,0.0,0
342,0.179226597238253,0.013506116131670564,0.25,0.0,0.1657204811065824,0.0,0.0,0.0,-0.0,0,1,0.0,0
343,0.1864036356148682,0.014537397148509207,0.25,0.0,0.17186623846635898,0.0,0.0,0.0,-0.0,0,1,0.0,0
344,0.1864036356148682,0.011857178684763452,0.25,0.0,0.17454645693010473,0.0,0.0,0.0,-0.0,0,1,0.0,0
345,0.1806221324781502,0.00784613693978035,0.25,0.0,0.17277599553836986,0.0,0.0,0.0,-0.0,0,1,0.0,0
346,0.1806221324781502,0.006457612951750897,0.25,0.0,0.1741645195263993,0.0,0.0,0.0,-0.0,0,1,0.0,0
347,0.1850081003749707,0.005568289352174918,0.25,0.0,0.17943981102279577,0.0,0.0,0.0,-0.0,0,1,0.0,0
348,0.1850081003749707,0.00578209772079627,0.25,0.0,0.17922600265417443,0.0,0.0,0.0,-0.0,0,1,0.0,0
349,0.1760368024042017,0.007540103848790306,0.25,0.0,0.16849669855541138,0.0,0.0,0.0,-0.0,0,1,0.0,0
350,0.1760368024042017,0.009592687377770664,0.25,0.0,0.16644411502643103,0.0,0.0,0.0,-0.0,0,1,0.0,0
351,0.0829346656853317,0.0040846031748539725,0.25,0.0,0.07885006251047773,0.0,0.0,0.0,-0.0,0,1,0.0,0
352,0.0829346656853317,0.0026164426333047607,0.25,0.0,0.08031822305202693,0.0,0.0,0.0,-0.0,0,1,0.0,0
353,0.0259170830266662,0.0006521230429421323,0.25,0.0,0.025264959983724068,0.0,0.0,0.0,-0.0,0,1,0.0,0
354,0.0259170830266662,0.00040244215132145063,0.25,0.0,0.02551464087534475,0.0,0.0,0.0,-0.0,0,1,0.0,0
355,0.0229266503697431,0.0003271096174749262,0.25,0.0,0.022599540752268173,0.0,0.0,0.0,-0.0,0,1,0.0,0
356,0.0229266503697431,0.00031890626551951695,0.25,0.0,0.022607744104223584,0.0,0.0,0.0,-0.0,0,1,0.0,0
357,0.1220096524024592,0.0012738441844084274,0.25,0.0,0.12073580821805077,0.0,0.0,0.0,-0.0,0,1,0.0,0
358,0.1220096524024592,0.001064380568390293,0.25,0.0,0.1209452718340689,0.0,0.0,0.0,-0.0,0,1,0.0,0
359,0.0175438715872817,0.00010479710342073775,0.25,0.0,0.017439074483860964,0.0,0.0,0.0,-0.0,0,1,0.0,0
360,0.0175438715872817,5.545589703094645e-05,0.25,0.0,0.017488415690250756,0.0,0.0,0.0,-0.0,0,1,0.0,0
361,0.074362092068819,0.0,0.25,0.0,0.074362092068819,0.0,0.0,0.0,-0.0,0,1,0.0,0
362,0.074362092068819,0.0,0.25,0.0,0.074362092068819,0.0,0.0,0.0,-0.0,0,1,0.0,0
363,0.0374800893001017,0.0,0.25,0.0,0.0374800893001017,0.0,0.0,0.0,-0.0,0,1,0.0,0
364,0.0374800893001017,0.0,0.25,0.0,0.0374800893001017,0.0,0.0,0.0,-0.0,0,1,0.0,0
365,0.0370813649458455,0.0,0.25,0.0,0.0370813649458455,0.0,0.0,0.0,-0.0,0,1,0.0,0
366,0.0370813649458455,0.0,0.25,0.0,0.0370813649458455,0.0,0.0,0.0,-0.0,0,1,0.0,0
367,0.0679825024007165,0.0,0.25,0.0,0.0679825024007165,0.0,0.0,0.0,-0.0,0,1,0.0,0
368,0.0679825024007165,0.0,0.25,0.0,0.0679825024007165,0.0,0.0,0.0,-0.0,0,1,0.0,0
369,0.051634803876204,0.0,0.25,0.0,0.051634803876204,0.0,0.0,0.0,-0.0,0,1,0.0,0
370,0.051634803876204,0.0,0.25,0.0,0.051634803876204,0.0,0.0,0.0,-0.0,0,1,0.0,0
371,0.0460526629166145,0.0,0.25,0.0,0.0460526629166145,0.0,0.0,0.0,-0.0,0,1,0.0,0
