t,Equal,Proportional,InstantLoad
65,0.24319498408298923,0.2431949840829892,0.24319498408298923
66,0.37593001025388334,0.3759300102538833,0.37593001025388334
67,0.4318494767204213,0.4318494767204213,0.43184947672042123
68,0.43899372724960134,0.43899372724960134,0.43899372724960134
69,0.5395764642906848,0.5395764642906848,0.5395764642906848
70,0.6568298587207496,0.6568298587207496,0.6568298587207496
71,0.6516084435440012,0.6516084435440012,0.6516084435440012
72,0.7423658377126747,0.7423658377126747,0.7423658377126747
73,0.7515614731544947,0.7515614731544947,0.7515614731544947
74,0.3897856404571275,0.3897856404571275,0.3897856404571275
75,0.39925806760120996,0.39925806760120996,0.39925806760120996
76,0.36837529821917275,0.36837529821917275,0.36837529821917275
77,0.127043688480145,0.127043688480145,0.127043688480145
78,0.2190699352624549,0.2190699352624549,0.2190699352624549
79,0.2253438805137307,0.2253438805137307,0.2253438805137307
80,0.18326146163136162,0.18326146163136162,0.18326146163136162
81,0.20426687636970192,0.20426687636970192,0.20426687636970192
82,0.22006794372762858,0.22006794372762858,0.22006794372762858
83,0.2166849340333131,0.2166849340333131,0.2166849340333131
84,0.2889923434248267,0.2889923434248267,0.2889923434248267
85,0.2609441175955932,0.2609441175955932,0.2609441175955932
86,0.23031553679790343,0.23031553679790343,0.23031553679790343
87,0.2460619091932624,0.2460619091932624,0.2460619091932624
88,0.239299669856576,0.239299669856576,0.239299669856576
89,0.2617813070069812,0.2617813070069812,0.2617813070069812
90,0.1517453679234417,0.1517453679234417,0.1517453679234417
91,0.1338154165435697,0.1338154165435697,0.1338154165435697
92,0.1382490466552704,0.1382490466552704,0.1382490466552704
93,0.1186583450618257,0.1186583450618257,0.1186583450618257
94,0.1440535980808596,0.1440535980808596,0.1440535980808596
95,0.17603841700893258,0.17603841700893258,0.17603841700893258
96,0.2132190719712284,0.2132190719712284,0.2132190719712284
97,0.21976980892476639,0.21976980892476639,0.21976980892476639
98,0.2673441156338649,0.2673441156338649,0.2673441156338649
99,0.23874230640010743,0.23874230640010743,0.23874230640010743
100,0.208241784206016,0.208241784206016,0.208241784206016
101,0.20818027493884653,0.20818027493884653,0.20818027493884653
102,0.1727891745930091,0.1727891745930091,0.1727891745930091
103,0.1957321312471846,0.1957321312471846,0.1957321312471846
104,0.20449097892599902,0.20449097892599902,0.20449097892599902
105,0.1952338342170085,0.1952338342170085,0.1952338342170085
106,0.1814682041567115,0.1814682041567115,0.1814682041567115
107,0.16209278499835952,0.16209278499835952,0.16209278499835952
108,0.1858924999291808,0.1858924999291808,0.1858924999291808
109,0.2027152845000038,0.2027152845000038,0.2027152845000038
110,0.15290530107220848,0.15290530107220848,0.15290530107220848
111,0.16163961701025928,0.16163961701025928,0.16163961701025928
112,0.1459866913392157,0.1459866913392157,0.1459866913392157
113,0.178432829771059,0.178432829771059,0.178432829771059
114,0.5207328789491582,0.5207328789491582,0.5207328789491582
115,0.5213479716208532,0.5213479716208532,0.5213479716208532
116,0.4621803508738885,0.4621803508738885,0.4621803508738885
117,0.23837888227813148,0.23837888227813148,0.23837888227813148
118,0.2686979881171252,0.2686979881171252,0.2686979881171252
119,0.25162916647762473,0.25162916647762473,0.25162916647762473
120,0.2817492929128659,0.2817492929128659,0.2817492929128659
121,0.2641576425024259,0.2641576425024259,0.2641576425024259
122,0.23259641975242962,0.23259641975242962,0.23259641975242962
123,0.2586455943986586,0.2586455943986586,0.2586455943986586
124,0.2561187515692082,0.2561187515692082,0.2561187515692082
125,0.2555959227982684,0.2555959227982684,0.2555959227982684
