t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,E,c_grid,c_sell,P_simul_imp_exp
938,2.3522838099896455,0.0,2.3522838099896455,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
939,2.1119910718175388,0.0,2.1119910718175388,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
940,1.995881336721136,0.0,1.995881336721136,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
941,1.81179292032912,0.0,1.81179292032912,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
942,1.9281369180263326,0.0,1.9281369180263326,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
943,2.2468705867729724,0.0,2.2468705867729724,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
944,1.9639648549822004,0.0,1.9639648549822004,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
945,1.697455571483225,0.0,1.697455571483225,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
946,1.97363558767776,0.0,1.97363558767776,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
947,1.7963336393917078,0.0,1.7963336393917078,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
948,1.624296128713055,0.0,1.624296128713055,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
949,1.8330148450228836,0.0,1.8330148450228836,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
950,1.4313103844128563,0.0,1.4313103844128563,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
951,1.2477636123137628,0.0,1.2477636123137628,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
952,1.3401826237166627,0.0,1.3401826237166627,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
953,1.3135461672492545,0.0,1.3135461672492545,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
954,1.2286214629443821,0.0,1.2286214629443821,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
955,1.2513244150164178,0.0,1.2513244150164178,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
956,1.1624489386950165,0.0,1.1624489386950165,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
957,1.1721018215924128,0.0,1.1721018215924128,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
958,0.9898265921974599,0.0,0.9898265921974599,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
959,1.7040204643773935,0.0,1.7040204643773935,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
960,1.5943411836508852,0.0,1.5943411836508852,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
961,1.378072645235348,0.0,1.378072645235348,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
962,1.3091166833068686,0.0,1.3091166833068686,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
963,1.1423987887877505,0.0,1.1423987887877505,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
964,1.1008650200398387,0.0,1.1008650200398387,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
965,1.1307369588316272,0.0,1.1307369588316272,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
966,1.2066182385552924,0.0,1.2066182385552924,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
967,1.1642168266689832,0.0,1.1642168266689832,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
968,1.2488889626865014,0.0,1.2488889626865014,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
969,1.2634040878165729,0.0,1.2634040878165729,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
970,1.0805033287629766,0.0,1.0805033287629766,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
971,1.1398075678746782,0.0,1.1398075678746782,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
972,1.1352586180548396,0.0,1.1352586180548396,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
973,1.2422279799574072,0.0,1.2422279799574072,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
974,1.4807375862792673,0.0,1.4807375862792673,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
975,1.502994721808081,0.0,1.502994721808081,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
976,1.2777546519792018,0.0,1.2777546519792018,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
977,1.00710936962458,0.0,1.00710936962458,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
978,1.1044053624931407,0.0,1.1044053624931407,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
979,1.194694144309486,0.0,1.194694144309486,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
980,1.236820344621493,0.0,1.236820344621493,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
981,1.124727948968549,0.0,1.124727948968549,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
982,1.1492472606351394,0.0,1.1492472606351394,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
983,1.1039376208875664,0.0,1.1039376208875664,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
984,1.1530685652845503,0.0,1.1530685652845503,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
985,1.0747967562186476,0.0,1.0747967562186476,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
986,1.1060034993007812,0.0,1.1060034993007812,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
987,1.0354676529139646,0.0,1.0354676529139646,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
988,1.5202776113512468,0.0,1.5202776113512468,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
989,1.856352430713865,0.0,1.856352430713865,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
990,1.902202788140605,0.0,1.902202788140605,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
991,2.0445405158058385,0.0,2.0445405158058385,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
992,2.0507723777826334,0.0,2.0507723777826334,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
993,2.1110118085772553,0.0055299454396501,2.105481863137605,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
994,2.0832867521569605,0.0100767894678071,2.073209962689153,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
995,2.299946796110036,0.0132718690551606,2.286674927054875,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
996,1.8988999572731562,0.016466948642514197,1.8824330086306416,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
997,1.4533061248328438,0.018678926818374297,1.4346271980144694,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
998,1.5112533797450214,0.0207680173177978,1.490485362427223,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
999,1.2999261100487838,0.022734220140784602,1.2771918899079988,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1000,1.2866917941107339,0.0245775352873347,1.262114258823399,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1001,1.3433882494918246,0.027035288816068304,1.316352960675756,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1002,1.3788547589075446,0.053701914602826605,1.3251528443047176,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1003,1.5734431273337712,0.096221050649916,1.4772220766838546,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1004,1.8949983302086535,0.1174806186734608,1.7775177115351926,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1005,1.5901804057021776,0.15705045048607,1.4331299552161074,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1006,1.70437302702967,0.18138221042053154,1.522990816609138,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1007,1.8865779726843606,0.19600584391649578,1.6905721287678648,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1008,1.9979596372461423,0.2132101186176304,1.7847495186285116,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1009,2.111635135872877,0.1968660576515526,1.9147690782213242,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
