,PV_total,Load_total,Alloc_total__Equal,Alloc_total__Proportional,Alloc_total__InstantLoad,Alloc_total__FixedCustom,Alloc_total__Hierarchical(ILxFix)
44,0.5575890664763449,0.8064498022312168,0.557589066476345,0.5575890664763449,0.5575890664763448,0.5575890664763449,0.5575890664763449
45,0.691850644325253,0.7950398331712968,0.6918506443252531,0.691850644325253,0.691850644325253,0.691850644325253,0.6918506443252531
46,0.9427657242396109,2.606162328367275,0.9427657242396108,0.942765724239611,0.942765724239611,0.9427657242396109,0.9427657242396108
47,1.0799619813857628,2.6018874342990026,1.0799619813857628,1.0799619813857628,1.0799619813857628,1.0799619813857628,1.0799619813857628
48,1.1804747473163666,2.4587199170307574,1.1804747473163666,1.1804747473163664,1.1804747473163666,1.1804747473163666,1.1804747473163666
49,1.2626457676391958,2.4800943873721124,1.2626457676391958,1.2626457676391958,1.2626457676391958,1.262645767639196,1.2626457676391958
50,1.1621330017085922,2.555712702834225,1.1621330017085922,1.162133001708592,1.1621330017085922,1.1621330017085922,1.1621330017085922
51,1.303731277800609,2.5648468290088773,1.3037312778006087,1.303731277800609,1.303731277800609,1.303731277800609,1.3037312778006092
52,1.4607366202031602,2.1263160789250373,1.4607366202031602,1.4607366202031602,1.4607366202031602,1.4607366202031602,1.4607366202031602
53,1.4849477244054252,2.1204726985439475,1.4849477244054252,1.484947724405425,1.4849477244054252,1.484947724405425,1.4849477244054252
54,1.4167164307445,1.885032641728085,1.4167164307445,1.4167164307445,1.4167164307444997,1.4167164307444997,1.4167164307445002
55,1.0286050936839937,1.4730435702276352,1.0286050936839937,1.0286050936839937,1.0286050936839937,1.0286050936839937,1.0286050936839937
56,0.7233984467706273,1.7460707875450767,0.7233984467706271,0.7233984467706273,0.7233984467706273,0.7233984467706271,0.7233984467706273
57,0.5348453019227044,1.68852886810813,0.5348453019227044,0.5348453019227044,0.5348453019227044,0.5348453019227044,0.5348453019227044
58,0.4834884142209357,1.76786927339599,0.4834884142209357,0.4834884142209357,0.4834884142209357,0.4834884142209357,0.48348841422093575
59,0.5003628201800884,1.997821668708685,0.5003628201800884,0.5003628201800885,0.5003628201800884,0.5003628201800884,0.5003628201800884
60,0.5524533777061679,2.0542458092872424,0.5524533777061679,0.552453377706168,0.5524533777061679,0.5524533777061679,0.5524533777061679
