t,Load,PV,c_grid,c_sell,P_imp,P_exp,P_ch,P_dis,E,x,y,P_curt,P_share,P_share_in,P_share_out,c_p2p_buy,c_p2p_sell,c_p2p_fee,allow_export
1287,1.47925,0.0091797094298196,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.4700702905701803,1.4700702905701803,0.0,0.15,0.15,0.0,0
1288,1.51275,0.0098433028825776,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.5029066971174225,1.5029066971174225,0.0,0.15,0.15,0.0,0
1289,1.49,0.01105989087930075,0.25,0.05,2.9431336970689976,0.0,0.0,0.0,0.2,0,1,0.0,1.4641935879482983,0.0,1.4641935879482983,0.15,0.15,0.0,0
1290,1.4985,0.01762209280101915,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-1.4808779071989808,1.4808779071989808,0.0,0.15,0.15,0.0,0
1291,1.82925,0.030414699918076948,0.25,0.05,3.5571176669397433,0.0,0.0,0.0,0.2,0,1,0.0,1.7582823668578205,0.0,1.7582823668578205,0.15,0.15,0.0,0
1292,1.85725,0.037677361595484446,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.8195726384045157,1.8195726384045157,0.0,0.15,0.15,0.0,0
1293,1.507,0.048036792719096104,0.25,0.05,2.8538773576030128,0.0,0.0,0.0,0.2,0,1,0.0,1.394914150322109,0.0,1.394914150322109,0.15,0.15,0.0,0
1294,1.92925,0.05526258809357256,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.8739874119064273,1.8739874119064273,0.0,0.15,0.15,0.0,0
1295,1.703,0.05909668359839675,0.25,0.05,3.209011054672011,0.0,0.0,0.0,0.2,0,1,0.0,1.5651077382704077,0.0,1.5651077382704077,0.15,0.15,0.0,0
1296,1.554,0.06289391280029001,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.49110608719971,1.49110608719971,0.0,0.15,0.15,0.0,0
1297,1.799,0.057548298875294696,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.7414517011247053,1.7414517011247053,0.0,0.15,0.15,0.0,0
1298,1.61225,0.061972255227014994,0.25,0.05,3.0179258159099502,0.0,0.0,0.0,0.2,0,1,0.0,1.467648071136965,0.0,1.467648071136965,0.15,0.15,0.0,0
1299,1.75875,0.0694561147220085,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.6892938852779915,1.6892938852779915,0.0,0.15,0.15,0.0,0
1300,2.31475,0.0728478145916607,0.25,0.05,4.386673951361131,0.0,0.0,0.0,0.2,0,1,0.0,2.144771765952792,0.0,2.144771765952792,0.15,0.15,0.0,0
1301,2.097,0.0722579537447646,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-2.0247420462552355,2.0247420462552355,0.0,0.15,0.15,0.0,0
1302,1.64825,0.0547095935496075,0.25,0.05,3.114134688167975,0.0,0.0,0.0,0.2,0,1,0.0,1.5205942817175826,0.0,1.5205942817175826,0.15,0.15,0.0,0
1303,1.63675,0.039889339771344595,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.5968606602286552,1.5968606602286552,0.0,0.15,0.15,0.0,0
1304,1.6135,0.03144695640014505,0.25,0.05,3.1221768119995166,0.0,0.0,0.0,0.2,0,1,0.0,1.5401237683996616,0.0,1.5401237683996616,0.15,0.15,0.0,0
1305,1.838,0.02790779131876881,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-1.8100922086812312,1.8100922086812312,0.0,0.15,0.15,0.0,0
1306,1.67275,0.02691240113963175,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.6458375988603682,1.6458375988603682,0.0,0.15,0.15,0.0,0
1307,1.7135,0.02916124561842285,0.25,0.05,3.3297958479385903,0.0,0.0,-0.0,0.2,0,1,0.0,1.6454570935570134,0.0,1.6454570935570134,0.15,0.15,0.0,0
1308,1.58225,0.03004603688876691,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-1.552203963111233,1.552203963111233,0.0,0.15,0.15,0.0,0
1309,1.72,0.02352070126997955,0.25,0.05,3.361597662433401,0.0,0.0,-0.0,0.2,0,1,0.0,1.665118363703381,0.0,1.665118363703381,0.15,0.15,0.0,0
1310,1.9025,0.0172165634687781,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.8852834365312219,1.8852834365312219,0.0,0.15,0.15,0.0,0
1311,1.8475,0.01375113099326391,0.25,0.05,3.64916289668912,0.0,0.0,0.0,0.2,0,1,0.0,1.815414027682384,0.0,1.815414027682384,0.15,0.15,0.0,0
1312,1.56325,0.0120184147555068,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.5512315852444933,1.5512315852444933,0.0,0.15,0.15,0.0,0
1313,1.9385,0.01050689633533566,0.25,0.05,3.8419770122155477,0.0,0.0,0.0,0.2,0,1,0.0,1.9139839085508834,0.0,1.9139839085508834,0.15,0.15,0.0,0
1314,1.46325,0.00921657573275061,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.4540334242672492,1.4540334242672492,0.0,0.15,0.15,0.0,0
1315,1.95125,0.007594458403786499,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.9436555415962133,1.9436555415962133,0.0,0.15,0.15,0.0,0
1316,1.92675,0.0051244161074093094,0.25,0.05,3.836418612975302,0.0,0.0,0.0,0.2,0,1,0.0,1.9147930290827115,0.0,1.9147930290827115,0.15,0.15,0.0,0
1317,1.60675,0.00302303684034219,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.6037269631596578,1.6037269631596578,0.0,0.15,0.15,0.0,0
1318,1.50325,0.00143778581430909,0.25,0.05,3.00170738061897,0.0,0.0,0.0,0.2,0,1,0.0,1.4998951664332787,0.0,1.4998951664332787,0.15,0.15,0.0,0
1319,1.6515,3.686630293098e-05,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.651463133697069,1.651463133697069,0.0,0.15,0.15,0.0,0
1320,1.682,0.0,0.25,0.05,3.364,0.0,0.0,0.0,0.2,0,1,0.0,1.682,0.0,1.682,0.15,0.15,0.0,0
1321,1.493,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.493,1.493,0.0,0.15,0.15,0.0,0
1322,1.602,0.0,0.25,0.05,3.204,0.0,0.0,0.0,0.2,0,1,0.0,1.602,0.0,1.602,0.15,0.15,0.0,0
1323,1.5865,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.5865,1.5865,0.0,0.15,0.15,0.0,0
1324,1.4115,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.4115,1.4115,0.0,0.15,0.15,0.0,0
1325,1.43975,0.0,0.25,0.05,2.8795,0.0,0.0,0.0,0.2,0,1,0.0,1.43975,0.0,1.43975,0.15,0.15,0.0,0
1326,1.29925,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.29925,1.29925,0.0,0.15,0.15,0.0,0
1327,1.2915,0.0,0.25,0.05,2.583,0.0,0.0,0.0,0.2,0,1,0.0,1.2915,0.0,1.2915,0.15,0.15,0.0,0
1328,1.29725,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.29725,1.29725,0.0,0.15,0.15,0.0,0
1329,1.155,0.0,0.25,0.05,2.31,0.0,0.0,0.0,0.2,0,1,0.0,1.155,0.0,1.155,0.15,0.15,0.0,0
1330,0.89575,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.89575,0.89575,0.0,0.15,0.15,0.0,0
1331,0.93225,0.0,0.25,0.05,1.8645,0.0,0.0,-0.0,0.2,0,1,0.0,0.93225,0.0,0.93225,0.15,0.15,0.0,0
1332,0.92325,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.92325,0.92325,0.0,0.15,0.15,0.0,0
1333,0.739,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.739,0.739,0.0,0.15,0.15,0.0,0
1334,0.91225,0.0,0.25,0.05,1.8245,0.0,0.0,0.0,0.2,0,1,0.0,0.91225,0.0,0.91225,0.15,0.15,0.0,0
1335,0.707,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.707,0.707,0.0,0.15,0.15,0.0,0
1336,0.80425,0.0,0.25,0.05,1.6085,0.0,0.0,0.0,0.2,0,1,0.0,0.80425,0.0,0.80425,0.15,0.15,0.0,0
1337,0.88875,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.88875,0.88875,0.0,0.15,0.15,0.0,0
1338,0.709,0.0,0.25,0.05,1.418,0.0,0.0,-0.0,0.2,0,1,0.0,0.709,0.0,0.709,0.15,0.15,0.0,0
1339,0.812,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.812,0.812,0.0,0.15,0.15,0.0,0
1340,0.758,0.0,0.25,0.05,1.516,0.0,0.0,0.0,0.2,0,1,0.0,0.758,0.0,0.758,0.15,0.15,0.0,0
1341,0.75475,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.75475,0.75475,0.0,0.15,0.15,0.0,0
1342,0.73,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.73,0.73,0.0,0.15,0.15,0.0,0
1343,0.79725,0.0,0.25,0.05,1.5945,0.0,0.0,0.0,0.2,0,1,0.0,0.79725,0.0,0.79725,0.15,0.15,0.0,0
1344,0.85125,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.85125,0.85125,0.0,0.15,0.15,0.0,0
1345,0.737,0.0,0.25,0.05,1.474,0.0,0.0,0.0,0.2,0,1,0.0,0.737,0.0,0.737,0.15,0.15,0.0,0
1346,0.8345,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.8345,0.8345,0.0,0.15,0.15,0.0,0
1347,0.73175,0.0,0.25,0.05,1.4635,0.0,0.0,0.0,0.2,0,1,0.0,0.73175,0.0,0.73175,0.15,0.15,0.0,0
1348,0.7945,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.7945,0.7945,0.0,0.15,0.15,0.0,0
1349,0.764,0.0,0.25,0.05,1.528,0.0,0.0,0.0,0.2,0,1,0.0,0.764,0.0,0.764,0.15,0.15,0.0,0
1350,0.7545,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.7545,0.7545,0.0,0.15,0.15,0.0,0
1351,0.91375,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.91375,0.91375,0.0,0.15,0.15,0.0,0
1352,0.87175,0.0,0.25,0.05,1.7435,0.0,0.0,0.0,0.2,0,1,0.0,0.87175,0.0,0.87175,0.15,0.15,0.0,0
1353,0.9575,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.9575,0.9575,0.0,0.15,0.15,0.0,0
1354,0.82475,0.0,0.25,0.05,1.6495,0.0,0.0,-0.0,0.2,0,1,0.0,0.82475,0.0,0.82475,0.15,0.15,0.0,0
1355,0.6765,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.6765,0.6765,0.0,0.15,0.15,0.0,0
1356,0.955,0.0,0.25,0.05,1.91,0.0,0.0,0.0,0.2,0,1,0.0,0.955,0.0,0.955,0.15,0.15,0.0,0
1357,0.87125,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.87125,0.87125,0.0,0.15,0.15,0.0,0
1358,0.81,0.0,0.25,0.05,1.62,0.0,0.0,0.0,0.2,0,1,0.0,0.81,0.0,0.81,0.15,0.15,0.0,0
1359,0.73625,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.73625,0.73625,0.0,0.15,0.15,0.0,0
1360,0.736,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.736,0.736,0.0,0.15,0.15,0.0,0
1361,0.70575,0.0,0.25,0.05,1.4115,0.0,0.0,0.0,0.2,0,1,0.0,0.70575,0.0,0.70575,0.15,0.15,0.0,0
1362,0.823,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.823,0.823,0.0,0.15,0.15,0.0,0
1363,0.7655,0.0,0.25,0.05,1.531,0.0,0.0,0.0,0.2,0,1,0.0,0.7655,0.0,0.7655,0.15,0.15,0.0,0
1364,0.799,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.799,0.799,0.0,0.15,0.15,0.0,0
1365,0.91825,0.0,0.25,0.05,1.8365,0.0,0.0,0.0,0.2,0,1,0.0,0.91825,0.0,0.91825,0.15,0.15,0.0,0
1366,0.85325,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.85325,0.85325,0.0,0.15,0.15,0.0,0
1367,0.68675,0.0,0.25,0.05,1.3735,0.0,0.0,0.0,0.2,0,1,0.0,0.68675,0.0,0.68675,0.15,0.15,0.0,0
1368,0.76825,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.76825,0.76825,0.0,0.15,0.15,0.0,0
1369,0.73975,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.73975,0.73975,0.0,0.15,0.15,0.0,0
1370,0.80425,0.0,0.25,0.05,1.6085,0.0,0.0,0.0,0.2,0,1,0.0,0.80425,0.0,0.80425,0.15,0.15,0.0,0
1371,0.8515,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.8515,0.8515,0.0,0.15,0.15,0.0,0
1372,0.8005,0.0,0.25,0.05,1.601,0.0,0.0,0.0,0.2,0,1,0.0,0.8005,0.0,0.8005,0.15,0.15,0.0,0
1373,0.9795,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.9795,0.9795,0.0,0.15,0.15,0.0,0
1374,0.7805,0.0,0.25,0.05,1.561,0.0,0.0,-0.0,0.2,0,1,0.0,0.7805,0.0,0.7805,0.15,0.15,0.0,0
1375,0.86975,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.86975,0.86975,0.0,0.15,0.15,0.0,0
1376,0.7855,0.0,0.25,0.05,1.571,0.0,0.0,0.0,0.2,0,1,0.0,0.7855,0.0,0.7855,0.15,0.15,0.0,0
1377,0.94925,0.0016958499348261,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.947554150065174,0.947554150065174,0.0,0.15,0.15,0.0,0
1378,0.7875,0.0030599031432732,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.7844400968567268,0.7844400968567268,0.0,0.15,0.15,0.0,0
1379,0.7945,0.00490321828982331,0.25,0.05,1.5726559390339223,0.0,0.0,-0.0,0.2,0,1,0.0,0.7830591573237456,0.0,0.7830591573237456,0.15,0.15,0.0,0
1380,1.167,0.00704146385982144,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-1.1599585361401785,1.1599585361401785,0.0,0.15,0.15,0.0,0
1381,1.212,0.00851611597706151,0.25,0.05,2.395612946743128,0.0,0.0,0.0,0.2,0,1,0.0,1.1921290627201897,0.0,1.1921290627201897,0.15,0.15,0.0,0
1382,1.41275,0.010728094152921658,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.4020219058470782,1.4020219058470782,0.0,0.15,0.15,0.0,0
1383,1.61875,0.01238707778481681,0.25,0.05,3.1962097407172774,0.0,0.0,0.0,0.2,0,1,0.0,1.589846818502094,0.0,1.589846818502094,0.15,0.15,0.0,0
1384,1.4735,0.012829473419988809,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.4606705265800113,1.4606705265800113,0.0,0.15,0.15,0.0,0
1385,1.979,0.01271887451119581,0.25,0.05,3.915603751629347,0.0,0.0,0.0,0.2,0,1,0.0,1.9493226261405432,0.0,1.9493226261405432,0.15,0.15,0.0,0
1386,1.923,0.0197234720680863,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.9032765279319137,1.9032765279319137,0.0,0.15,0.15,0.0,0
1387,1.93275,0.03100456076497296,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.901745439235027,1.901745439235027,0.0,0.15,0.15,0.0,0
1388,1.88125,0.037493030080829395,0.25,0.05,3.6375232330639022,0.0,0.0,0.0,0.2,0,1,0.0,1.7937662631447315,0.0,1.7937662631447315,0.15,0.15,0.0,0
1389,2.3175,0.0453086863022019,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-2.272191313697798,2.272191313697798,0.0,0.15,0.15,0.0,0
1390,2.19125,0.05950221293063781,0.25,0.05,4.184159290231207,0.0,0.0,0.0,0.2,0,1,0.0,2.0524115031618453,0.0,2.0524115031618453,0.15,0.15,0.0,0
1391,2.135,0.06300451170908301,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-2.071995488290917,2.071995488290917,0.0,0.15,0.15,0.0,0
1392,1.93225,0.06632247897287324,0.25,0.05,3.643425070090423,0.0,0.0,0.0,0.2,0,1,0.0,1.7774975490632958,0.0,1.7774975490632958,0.15,0.15,0.0,0
1393,1.77475,0.06245151716511801,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.712298482834882,1.712298482834882,0.0,0.15,0.15,0.0,0
1394,1.858,0.0683501256340784,0.25,0.05,3.4881662478864053,0.0,0.0,0.0,0.2,0,1,0.0,1.6985163735204838,0.0,1.6985163735204838,0.15,0.15,0.0,0
1395,1.94725,0.07244228525941965,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.8748077147405802,1.8748077147405802,0.0,0.15,0.15,0.0,0
1396,1.99575,0.07410126889131471,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.9216487311086852,1.9216487311086852,0.0,0.15,0.15,0.0,0
1397,2.0605,0.0728478145916607,0.25,0.05,3.8781739513611315,0.0,0.0,-0.0,0.2,0,1,0.0,1.890521765952792,0.0,1.890521765952792,0.15,0.15,0.0,0
1398,1.84625,0.05397226749098745,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.7922777325090125,1.7922777325090125,0.0,0.15,0.15,0.0,0
1399,1.701,0.045198087393408894,0.25,0.05,3.2513397086886373,0.0,0.0,0.0,0.2,0,1,0.0,1.595537796082046,0.0,1.595537796082046,0.15,0.15,0.0,0
1400,1.8255,0.03373266718186716,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.7917673328181327,1.7917673328181327,0.0,0.15,0.15,0.0,0
1401,1.63925,0.03100456076497296,0.25,0.05,3.175151464116757,0.0,0.0,0.0,0.2,0,1,0.0,1.56690602488173,0.0,1.56690602488173,0.15,0.15,0.0,0
1402,1.7945,0.031115159673765956,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.763384840326234,1.763384840326234,0.0,0.15,0.15,0.0,0
1403,1.7335,0.0362395757811753,0.25,0.05,3.346201414062749,0.0,0.0,0.0,0.2,0,1,0.0,1.6489409898439242,0.0,1.6489409898439242,0.15,0.15,0.0,0
1404,1.82175,0.029824839071180907,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.7919251609288191,1.7919251609288191,0.0,0.15,0.15,0.0,0
1405,1.62925,0.0289031814979059,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.6003468185020941,1.6003468185020941,0.0,0.15,0.15,0.0,0
1406,1.6925,0.02540088271946061,0.25,0.05,3.300330390935131,0.0,0.0,0.0,0.2,0,1,0.0,1.6332312736545918,0.0,1.6332312736545918,0.15,0.15,0.0,0
1407,1.608,0.02182485133515336,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-1.5861751486648468,1.5861751486648468,0.0,0.15,0.15,0.0,0
1408,1.54275,0.018470017768432198,0.25,0.05,3.023933274105226,0.0,0.0,-0.0,0.2,0,1,0.0,1.4996532918736583,0.0,1.4996532918736583,0.15,0.15,0.0,0
1409,1.5755,0.01736402868050211,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.5581359713194978,1.5581359713194978,0.0,0.15,0.15,0.0,0
1410,2.07775,0.01047003003240465,0.25,0.05,4.120599899891984,0.0,0.0,0.0,0.2,0,1,0.0,2.053319929924389,0.0,2.053319929924389,0.15,0.15,0.0,0
1411,2.066,0.0074469931920624595,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-2.058553006807937,2.058553006807937,0.0,0.15,0.15,0.0,0
1412,1.934,0.0064147367099943895,0.25,0.05,3.8466175443000186,0.0,0.0,0.0,0.2,0,1,0.0,1.919032281010013,0.0,1.919032281010013,0.15,0.15,0.0,0
1413,1.5125,0.0033916998696522,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.5091083001303478,1.5091083001303478,0.0,0.15,0.15,0.0,0
1414,1.59325,0.00136405320844707,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.591885946791553,1.591885946791553,0.0,0.15,0.15,0.0,0
1415,1.775,0.0,0.25,0.05,3.55,0.0,0.0,-0.0,0.2,0,1,0.0,1.775,0.0,1.775,0.15,0.15,0.0,0
1416,1.37375,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.37375,1.37375,0.0,0.15,0.15,0.0,0
1417,1.48075,0.0,0.25,0.05,2.9615,0.0,0.0,-0.0,0.2,0,1,0.0,1.48075,0.0,1.48075,0.15,0.15,0.0,0
1418,1.598,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.598,1.598,0.0,0.15,0.15,0.0,0
1419,1.6035,0.0,0.25,0.05,3.207,0.0,0.0,0.0,0.2,0,1,0.0,1.6035,0.0,1.6035,0.15,0.15,0.0,0
1420,1.5135,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.5135,1.5135,0.0,0.15,0.15,0.0,0
1421,1.3895,0.0,0.25,0.05,2.779,0.0,0.0,0.0,0.2,0,1,0.0,1.3895,0.0,1.3895,0.15,0.15,0.0,0
1422,1.22775,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.22775,1.22775,0.0,0.15,0.15,0.0,0
1423,1.28075,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.28075,1.28075,0.0,0.15,0.15,0.0,0
1424,1.2995,0.0,0.25,0.05,2.599,0.0,0.0,0.0,0.2,0,1,0.0,1.2995,0.0,1.2995,0.15,0.15,0.0,0
1425,1.4705,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.4705,1.4705,0.0,0.15,0.15,0.0,0
1426,1.08575,0.0,0.25,0.05,2.1715,0.0,0.0,0.0,0.2,0,1,0.0,1.08575,0.0,1.08575,0.15,0.15,0.0,0
1427,1.2005,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.2005,1.2005,0.0,0.15,0.15,0.0,0
1428,1.11525,0.0,0.25,0.05,2.2305,0.0,0.0,0.0,0.2,0,1,0.0,1.11525,0.0,1.11525,0.15,0.15,0.0,0
1429,1.1195,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.1195,1.1195,0.0,0.15,0.15,0.0,0
1430,0.94575,0.0,0.25,0.05,1.8915,0.0,0.0,-0.0,0.2,0,1,0.0,0.94575,0.0,0.94575,0.15,0.15,0.0,0
1431,0.9455,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.9455,0.9455,0.0,0.15,0.15,0.0,0
1432,1.03825,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.03825,1.03825,0.0,0.15,0.15,0.0,0
1433,1.13925,0.0,0.25,0.05,2.2785,0.0,0.0,0.0,0.2,0,1,0.0,1.13925,0.0,1.13925,0.15,0.15,0.0,0
1434,1.07,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.07,1.07,0.0,0.15,0.15,0.0,0
1435,0.9225,0.0,0.25,0.05,1.845,0.0,0.0,-0.0,0.2,0,1,0.0,0.9225,0.0,0.9225,0.15,0.15,0.0,0
1436,0.72525,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.72525,0.72525,0.0,0.15,0.15,0.0,0
1437,0.7105,0.0,0.25,0.05,1.421,0.0,0.0,-0.0,0.2,0,1,0.0,0.7105,0.0,0.7105,0.15,0.15,0.0,0
1438,0.807,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.807,0.807,0.0,0.15,0.15,0.0,0
1439,0.77125,0.0,0.25,0.05,1.5425,0.0,0.0,-0.0,0.2,0,1,0.0,0.77125,0.0,0.77125,0.15,0.15,0.0,0
1440,0.691,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.691,0.691,0.0,0.15,0.15,0.0,0
1441,0.65825,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.65825,0.65825,0.0,0.15,0.15,0.0,0
1442,0.73,0.0,0.25,0.05,1.46,0.0,0.0,0.0,0.2,0,1,0.0,0.73,0.0,0.73,0.15,0.15,0.0,0
1443,0.6825,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.6825,0.6825,0.0,0.15,0.15,0.0,0
1444,0.69375,0.0,0.25,0.05,1.3875,0.0,0.0,0.0,0.2,0,1,0.0,0.69375,0.0,0.69375,0.15,0.15,0.0,0
1445,0.8135,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.8135,0.8135,0.0,0.15,0.15,0.0,0
1446,0.677,0.0,0.25,0.05,1.354,0.0,0.0,0.0,0.2,0,1,0.0,0.677,0.0,0.677,0.15,0.15,0.0,0
1447,0.79925,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.79925,0.79925,0.0,0.15,0.15,0.0,0
1448,0.71475,0.0,0.25,0.05,1.4295,0.0,0.0,0.0,0.2,0,1,0.0,0.71475,0.0,0.71475,0.15,0.15,0.0,0
1449,0.7895,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.7895,0.7895,0.0,0.15,0.15,0.0,0
1450,0.82625,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.82625,0.82625,0.0,0.15,0.15,0.0,0
1451,0.75125,0.0,0.25,0.05,1.5025,0.0,0.0,0.0,0.2,0,1,0.0,0.75125,0.0,0.75125,0.15,0.15,0.0,0
1452,0.6855,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.6855,0.6855,0.0,0.15,0.15,0.0,0
1453,0.6505,0.0,0.25,0.05,1.301,0.0,0.0,0.0,0.2,0,1,0.0,0.6505,0.0,0.6505,0.15,0.15,0.0,0
1454,0.73625,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.73625,0.73625,0.0,0.15,0.15,0.0,0
