t,Load,PV,c_grid,c_sell,P_imp,P_exp,P_ch,P_dis,E,x,y,P_curt,P_share,P_share_in,P_share_out,c_p2p_buy,c_p2p_sell,c_p2p_fee,allow_export
1191,0.813,0.0150537403634926,0.25,0.05,1.5958925192730147,0.0,0.0,0.0,0.5,0,1,0.0,0.7979462596365073,0.0,0.7979462596365073,0.15,0.15,0.0,0
1192,0.8935,0.0157910664221126,0.25,0.05,0.0,0.0,0.0,-0.0,0.5,0,1,0.0,-0.8777089335778874,0.8777089335778874,0.0,0.15,0.15,0.0,0
1193,0.885,0.01536095955458435,0.25,0.05,1.7392780808908312,0.0,0.0,-0.0,0.5,0,1,0.0,0.8696390404454156,0.0,0.8696390404454156,0.15,0.15,0.0,0
1194,0.95325,0.02838705325687185,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.9248629467431282,0.9248629467431282,0.0,0.15,0.15,0.0,0
1195,0.982,0.04780330613386635,0.25,0.05,1.8683933877322674,0.0,0.0,0.0,0.5,0,1,0.0,0.9341966938661337,0.0,0.9341966938661337,0.15,0.15,0.0,0
1196,0.8915,0.06015351761575225,0.25,0.05,0.0,0.0,0.0,-0.0,0.5,0,1,0.0,-0.8313464823842477,0.8313464823842477,0.0,0.15,0.15,0.0,0
1197,0.88925,0.0799998773602751,0.25,0.05,1.6185002452794497,0.0,0.0,0.0,0.5,0,1,0.0,0.8092501226397248,0.0,0.8092501226397248,0.15,0.15,0.0,0
1198,0.866,0.09167420662175925,0.25,0.05,1.5486515867564814,0.0,0.0,0.0,0.5,0,1,0.0,0.7743257933782407,0.0,0.7743257933782407,0.15,0.15,0.0,0
1199,0.934,0.10027634397232635,0.25,0.05,1.6674473120553475,0.0,0.0,0.0,0.5,0,1,0.0,0.8337236560276737,0.0,0.8337236560276737,0.15,0.15,0.0,0
1200,0.86675,0.10807971142605526,0.25,0.05,1.5173405771478896,0.0,0.0,0.0,0.5,0,1,0.0,0.7586702885739448,0.0,0.7586702885739448,0.15,0.15,0.0,0
1201,0.8715,0.09640538216457124,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.7750946178354288,0.7750946178354288,0.0,0.15,0.15,0.0,0
1202,0.88025,0.1060520647648501,0.25,0.05,1.5483958704702998,0.0,0.0,0.0,0.5,0,1,0.0,0.7741979352351499,0.0,0.7741979352351499,0.15,0.15,0.0,0
1203,0.777,0.1179721693792076,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.6590278306207924,0.6590278306207924,0.0,0.15,0.15,0.0,0
1204,0.92625,0.12393222168638625,0.25,0.05,1.6046355566272275,0.0,0.0,0.0,0.5,0,1,0.0,0.8023177783136137,0.0,0.8023177783136137,0.15,0.15,0.0,0
1205,0.89825,0.12208890653983626,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.7761610934601637,0.7761610934601637,0.0,0.15,0.15,0.0,0
1206,0.907,0.0890935654165891,0.25,0.05,1.635812869166822,0.0,0.0,0.0,0.5,0,1,0.0,0.817906434583411,0.0,0.817906434583411,0.15,0.15,0.0,0
1207,0.92025,0.06599068224649425,0.25,0.05,1.7085186355070114,0.0,0.0,0.0,0.5,0,1,0.0,0.8542593177535057,0.0,0.8542593177535057,0.15,0.15,0.0,0
1208,0.93375,0.04970806511863485,0.25,0.05,1.7680838697627301,0.0,0.0,0.0,0.5,0,1,0.0,0.8840419348813651,0.0,0.8840419348813651,0.15,0.15,0.0,0
1209,0.849,0.0431950182674911,0.25,0.05,1.6116099634650178,0.0,0.0,-0.0,0.5,0,1,0.0,0.8058049817325089,0.0,0.8058049817325089,0.15,0.15,0.0,0
1210,0.89125,0.04258057988530775,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.8486694201146923,0.8486694201146923,0.0,0.15,0.15,0.0,0
1211,0.9435,0.04761897461921135,0.25,0.05,1.7917620507615772,0.0,0.0,0.0,0.5,0,1,0.0,0.8958810253807886,0.0,0.8958810253807886,0.15,0.15,0.0,0
1212,0.869,0.04958517744219825,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.8194148225578017,0.8194148225578017,0.0,0.15,0.15,0.0,0
1213,1.00075,0.0385252865628975,0.25,0.05,1.924449426874205,0.0,0.0,0.0,0.5,0,1,0.0,0.9622247134371025,0.0,0.9622247134371025,0.15,0.15,0.0,0
1214,0.8975,0.02930871083014685,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.8681912891698531,0.8681912891698531,0.0,0.15,0.15,0.0,0
1215,0.99925,0.021689674891073,0.25,0.05,1.955120650217854,0.0,0.0,0.0,0.5,0,1,0.0,0.977560325108927,0.0,0.977560325108927,0.15,0.15,0.0,0
1216,0.86125,0.01910903368590285,0.25,0.05,1.6842819326281941,0.0,0.0,0.0,0.5,0,1,0.0,0.8421409663140971,0.0,0.8421409663140971,0.15,0.15,0.0,0
1217,1.00075,0.01652839248073275,0.25,0.05,1.9684432150385345,0.0,0.0,0.0,0.5,0,1,0.0,0.9842216075192672,0.0,0.9842216075192672,0.15,0.15,0.0,0
1218,0.97325,0.0146850773341826,0.25,0.05,1.9171298453316348,0.0,0.0,0.0,0.5,0,1,0.0,0.9585649226658174,0.0,0.9585649226658174,0.15,0.15,0.0,0
1219,0.85975,0.01216587996723075,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.8475841200327693,0.8475841200327693,0.0,0.15,0.15,0.0,0
1220,0.863,0.00847924967413055,0.25,0.05,1.709041500651739,0.0,0.0,-0.0,0.5,0,1,0.0,0.8545207503258695,0.0,0.8545207503258695,0.15,0.15,0.0,0
1221,0.94625,0.005284170086777,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.9409658299132231,0.9409658299132231,0.0,0.15,0.15,0.0,0
1222,1.09825,0.00258064120517015,0.25,0.05,2.1913387175896597,0.0,0.0,0.0,0.5,0,1,0.0,1.0956693587948299,0.0,1.0956693587948299,0.15,0.15,0.0,0
1223,0.94325,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.94325,0.94325,0.0,0.15,0.15,0.0,0
1224,1.0505,0.0,0.25,0.05,2.101,0.0,0.0,0.0,0.5,0,1,0.0,1.0505,0.0,1.0505,0.15,0.15,0.0,0
1225,0.87775,0.0,0.25,0.05,1.7555,0.0,0.0,0.0,0.5,0,1,0.0,0.87775,0.0,0.87775,0.15,0.15,0.0,0
1226,0.85775,0.0,0.25,0.05,1.7155,0.0,0.0,0.0,0.5,0,1,0.0,0.85775,0.0,0.85775,0.15,0.15,0.0,0
1227,0.79425,0.0,0.25,0.05,1.5885,0.0,0.0,0.0,0.5,0,1,0.0,0.79425,0.0,0.79425,0.15,0.15,0.0,0
1228,0.857,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.857,0.857,0.0,0.15,0.15,0.0,0
1229,0.9175,0.0,0.25,0.05,1.835,0.0,0.0,0.0,0.5,0,1,0.0,0.9175,0.0,0.9175,0.15,0.15,0.0,0
1230,0.894,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.894,0.894,0.0,0.15,0.15,0.0,0
1231,0.898,0.0,0.25,0.05,1.796,0.0,0.0,0.0,0.5,0,1,0.0,0.898,0.0,0.898,0.15,0.15,0.0,0
1232,0.78925,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.5,0,1,0.0,-0.78925,0.78925,0.0,0.15,0.15,0.0,0
1233,0.8625,0.0,0.25,0.05,1.725,0.0,0.0,0.0,0.5,0,1,0.0,0.8625,0.0,0.8625,0.15,0.15,0.0,0
1234,0.7465,0.0,0.25,0.05,1.493,0.0,0.0,0.0,0.5,0,1,0.0,0.7465,0.0,0.7465,0.15,0.15,0.0,0
1235,0.977,0.0,0.25,0.05,1.954,0.0,0.0,0.0,0.5,0,1,0.0,0.977,0.0,0.977,0.15,0.15,0.0,0
1236,0.80475,0.0,0.25,0.05,1.6095,0.0,0.0,0.0,0.5,0,1,0.0,0.80475,0.0,0.80475,0.15,0.15,0.0,0
1237,0.915,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.5,0,1,0.0,-0.915,0.915,0.0,0.15,0.15,0.0,0
1238,0.9425,0.0,0.25,0.05,1.885,0.0,0.0,0.0,0.5,0,1,0.0,0.9425,0.0,0.9425,0.15,0.15,0.0,0
1239,0.93025,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.93025,0.93025,0.0,0.15,0.15,0.0,0
1240,0.922,0.0,0.25,0.05,1.844,0.0,0.0,-0.0,0.5,0,1,0.0,0.922,0.0,0.922,0.15,0.15,0.0,0
1241,0.887,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.887,0.887,0.0,0.15,0.15,0.0,0
1242,0.979,0.0,0.25,0.05,1.958,0.0,0.0,0.0,0.5,0,1,0.0,0.979,0.0,0.979,0.15,0.15,0.0,0
1243,0.88925,0.0,0.25,0.05,1.7785,0.0,0.0,0.0,0.5,0,1,0.0,0.88925,0.0,0.88925,0.15,0.15,0.0,0
1244,0.8195,0.0,0.25,0.05,1.639,0.0,0.0,0.0,0.5,0,1,0.0,0.8195,0.0,0.8195,0.15,0.15,0.0,0
1245,0.998,0.0,0.25,0.05,1.996,0.0,0.0,0.0,0.5,0,1,0.0,0.998,0.0,0.998,0.15,0.15,0.0,0
1246,0.97275,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.97275,0.97275,0.0,0.15,0.15,0.0,0
1247,0.86125,0.0,0.25,0.05,1.7225,0.0,0.0,0.0,0.5,0,1,0.0,0.86125,0.0,0.86125,0.15,0.15,0.0,0
1248,0.91275,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.91275,0.91275,0.0,0.15,0.15,0.0,0
1249,0.99575,0.0,0.25,0.05,1.9915,0.0,0.0,0.0,0.5,0,1,0.0,0.99575,0.0,0.99575,0.15,0.15,0.0,0
1250,0.82525,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.82525,0.82525,0.0,0.15,0.15,0.0,0
1251,0.84125,0.0,0.25,0.05,1.6825,0.0,0.0,0.0,0.5,0,1,0.0,0.84125,0.0,0.84125,0.15,0.15,0.0,0
1252,0.9115,0.0,0.25,0.05,1.823,0.0,0.0,0.0,0.5,0,1,0.0,0.9115,0.0,0.9115,0.15,0.15,0.0,0
1253,0.82725,0.0,0.25,0.05,1.6545,0.0,0.0,-0.0,0.5,0,1,0.0,0.82725,0.0,0.82725,0.15,0.15,0.0,0
1254,0.9695,0.0,0.25,0.05,1.939,0.0,0.0,0.0,0.5,0,1,0.0,0.9695,0.0,0.9695,0.15,0.15,0.0,0
1255,0.9115,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.9115,0.9115,0.0,0.15,0.15,0.0,0
1256,0.90675,0.0,0.25,0.05,1.8135,0.0,0.0,0.0,0.5,0,1,0.0,0.90675,0.0,0.90675,0.15,0.15,0.0,0
1257,0.88075,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.88075,0.88075,0.0,0.15,0.15,0.0,0
1258,0.861,0.0,0.25,0.05,1.722,0.0,0.0,-0.0,0.5,0,1,0.0,0.861,0.0,0.861,0.15,0.15,0.0,0
1259,0.8955,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.8955,0.8955,0.0,0.15,0.15,0.0,0
1260,0.8855,0.0,0.25,0.05,1.771,0.0,0.0,0.0,0.5,0,1,0.0,0.8855,0.0,0.8855,0.15,0.15,0.0,0
1261,0.92575,0.0,0.25,0.05,1.8515,0.0,0.0,0.0,0.5,0,1,0.0,0.92575,0.0,0.92575,0.15,0.15,0.0,0
1262,0.867,0.0,0.25,0.05,1.734,0.0,0.0,0.0,0.5,0,1,0.0,0.867,0.0,0.867,0.15,0.15,0.0,0
1263,0.894,0.0,0.25,0.05,1.788,0.0,0.0,0.0,0.5,0,1,0.0,0.894,0.0,0.894,0.15,0.15,0.0,0
1264,0.90075,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.90075,0.90075,0.0,0.15,0.15,0.0,0
1265,0.8975,0.0,0.25,0.05,1.795,0.0,0.0,0.0,0.5,0,1,0.0,0.8975,0.0,0.8975,0.15,0.15,0.0,0
1266,0.94925,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.94925,0.94925,0.0,0.15,0.15,0.0,0
1267,0.90625,0.0,0.25,0.05,1.8125,0.0,0.0,0.0,0.5,0,1,0.0,0.90625,0.0,0.90625,0.15,0.15,0.0,0
1268,0.89425,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.89425,0.89425,0.0,0.15,0.15,0.0,0
1269,0.95575,0.0,0.25,0.05,1.9115,0.0,0.0,0.0,0.5,0,1,0.0,0.95575,0.0,0.95575,0.15,0.15,0.0,0
1270,0.9445,0.0,0.25,0.05,1.889,0.0,0.0,0.0,0.5,0,1,0.0,0.9445,0.0,0.9445,0.15,0.15,0.0,0
1271,0.88075,0.0,0.25,0.05,1.7615,0.0,0.0,0.0,0.5,0,1,0.0,0.88075,0.0,0.88075,0.15,0.15,0.0,0
1272,0.80175,0.0,0.25,0.05,1.6035,0.0,0.0,0.0,0.5,0,1,0.0,0.80175,0.0,0.80175,0.15,0.15,0.0,0
1273,0.885,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.885,0.885,0.0,0.15,0.15,0.0,0
1274,0.90975,0.0,0.25,0.05,1.8195,0.0,0.0,0.0,0.5,0,1,0.0,0.90975,0.0,0.90975,0.15,0.15,0.0,0
1275,0.9245,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.9245,0.9245,0.0,0.15,0.15,0.0,0
1276,0.896,0.0,0.25,0.05,1.792,0.0,0.0,0.0,0.5,0,1,0.0,0.896,0.0,0.896,0.15,0.15,0.0,0
1277,0.8385,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.8385,0.8385,0.0,0.15,0.15,0.0,0
1278,0.88175,0.0,0.25,0.05,1.7635,0.0,0.0,0.0,0.5,0,1,0.0,0.88175,0.0,0.88175,0.15,0.15,0.0,0
1279,0.9535,0.0,0.25,0.05,1.907,0.0,0.0,0.0,0.5,0,1,0.0,0.9535,0.0,0.9535,0.15,0.15,0.0,0
1280,0.9625,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.9625,0.9625,0.0,0.15,0.15,0.0,0
1281,0.86825,0.0036251864548819,0.25,0.05,1.7292496270902362,0.0,0.0,0.0,0.5,0,1,0.0,0.8646248135451181,0.0,0.8646248135451181,0.15,0.15,0.0,0
1282,0.91775,0.0061443838218337,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.9116056161781663,0.9116056161781663,0.0,0.15,0.15,0.0,0
1283,0.90375,0.00804914280660215,0.25,0.05,1.7914017143867957,0.0,0.0,0.0,0.5,0,1,0.0,0.8957008571933979,0.0,0.8957008571933979,0.15,0.15,0.0,0
1284,0.945,0.00964668260027895,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.935353317399721,0.935353317399721,0.0,0.15,0.15,0.0,0
1285,1.04325,0.0114285539086107,0.25,0.05,2.0636428921827785,0.0,0.0,0.0,0.5,0,1,0.0,1.0318214460913893,0.0,1.0318214460913893,0.15,0.15,0.0,0
1286,1.34825,0.0135790882462525,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.3346709117537474,1.3346709117537474,0.0,0.15,0.15,0.0,0
1287,1.47925,0.015299515716366,0.25,0.05,2.927900968567268,0.0,0.0,0.0,0.5,0,1,0.0,1.463950484283634,0.0,1.463950484283634,0.15,0.15,0.0,0
1288,1.51275,0.016405504804296,0.25,0.05,2.9926889903914082,0.0,0.0,-0.0,0.5,0,1,0.0,1.4963444951957041,0.0,1.4963444951957041,0.15,0.15,0.0,0
1289,1.49,0.01843315146550125,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.4715668485344988,1.4715668485344988,0.0,0.15,0.15,0.0,0
1290,1.4985,0.02937015466836525,0.25,0.05,2.938259690663269,0.0,0.0,-0.0,0.5,0,1,0.0,1.4691298453316346,0.0,1.4691298453316346,0.15,0.15,0.0,0
1291,1.82925,0.05069116653012825,0.25,0.05,0.0,0.0,0.0,-0.0,0.5,0,1,0.0,-1.7785588334698719,1.7785588334698719,0.0,0.15,0.15,0.0,0
1292,1.85725,0.06279560265914075,0.25,0.05,3.5889087946817186,0.0,0.0,-0.0,0.5,0,1,0.0,1.7944543973408593,0.0,1.7944543973408593,0.15,0.15,0.0,0
1293,1.507,0.0800613211984935,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.4269386788015064,1.4269386788015064,0.0,0.15,0.15,0.0,0
1294,1.92925,0.0921043134892876,0.25,0.05,3.6742913730214246,0.0,0.0,-0.0,0.5,0,1,0.0,1.8371456865107123,0.0,1.8371456865107123,0.15,0.15,0.0,0
1295,1.703,0.0984944726639946,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.6045055273360054,1.6045055273360054,0.0,0.15,0.15,0.0,0
1296,1.554,0.10482318800048335,0.25,0.05,2.8983536239990335,0.0,0.0,0.0,0.5,0,1,0.0,1.4491768119995168,0.0,1.4491768119995168,0.15,0.15,0.0,0
1297,1.799,0.0959138314588245,0.25,0.05,3.4061723370823507,0.0,0.0,0.0,0.5,0,1,0.0,1.7030861685411753,0.0,1.7030861685411753,0.15,0.15,0.0,0
1298,1.61225,0.103287092045025,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.508962907954975,1.508962907954975,0.0,0.15,0.15,0.0,0
1299,1.75875,0.1157601912033475,0.25,0.05,3.285979617593305,0.0,0.0,0.0,0.5,0,1,0.0,1.6429898087966526,0.0,1.6429898087966526,0.15,0.15,0.0,0
1300,2.31475,0.1214130243194345,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-2.1933369756805656,2.1933369756805656,0.0,0.15,0.15,0.0,0
1301,2.097,0.120429922907941,0.25,0.05,3.953140154184118,0.0,0.0,0.0,0.5,0,1,0.0,1.976570077092059,0.0,1.976570077092059,0.15,0.15,0.0,0
1302,1.64825,0.0911826559160125,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.5570673440839875,1.5570673440839875,0.0,0.15,0.15,0.0,0
1303,1.63675,0.066482232952241,0.25,0.05,3.140535534095518,0.0,0.0,0.0,0.5,0,1,0.0,1.570267767047759,0.0,1.570267767047759,0.15,0.15,0.0,0
1304,1.6135,0.05241159400024175,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.5610884059997583,1.5610884059997583,0.0,0.15,0.15,0.0,0
1305,1.838,0.04651298553128135,0.25,0.05,3.5829740289374374,0.0,0.0,0.0,0.5,0,1,0.0,1.7914870144687187,0.0,1.7914870144687187,0.15,0.15,0.0,0
1306,1.67275,0.04485400189938625,0.25,0.05,3.2557919962012276,0.0,0.0,0.0,0.5,0,1,0.0,1.6278959981006138,0.0,1.6278959981006138,0.15,0.15,0.0,0
1307,1.7135,0.04860207603070475,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.6648979239692954,1.6648979239692954,0.0,0.15,0.15,0.0,0
1308,1.58225,0.05007672814794485,0.25,0.05,3.06434654370411,0.0,0.0,0.0,0.5,0,1,0.0,1.532173271852055,0.0,1.532173271852055,0.15,0.15,0.0,0
1309,1.72,0.03920116878329925,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.6807988312167008,1.6807988312167008,0.0,0.15,0.15,0.0,0
1310,1.9025,0.0286942724479635,0.25,0.05,3.747611455104073,0.0,0.0,0.0,0.5,0,1,0.0,1.8738057275520366,0.0,1.8738057275520366,0.15,0.15,0.0,0
1311,1.8475,0.02291855165543985,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.8245814483445602,1.8245814483445602,0.0,0.15,0.15,0.0,0
1312,1.56325,0.020030691259178,0.25,0.05,3.0864386174816443,0.0,0.0,0.0,0.5,0,1,0.0,1.5432193087408221,0.0,1.5432193087408221,0.15,0.15,0.0,0
1313,1.9385,0.0175114938922261,0.25,0.05,0.0,0.0,0.0,-0.0,0.5,0,1,0.0,-1.9209885061077738,1.9209885061077738,0.0,0.15,0.15,0.0,0
1314,1.46325,0.01536095955458435,0.25,0.05,2.8957780808908313,0.0,0.0,0.0,0.5,0,1,0.0,1.4478890404454157,0.0,1.4478890404454157,0.15,0.15,0.0,0
1315,1.95125,0.0126574306729775,0.25,0.05,3.877185138654045,0.0,0.0,0.0,0.5,0,1,0.0,1.9385925693270225,0.0,1.9385925693270225,0.15,0.15,0.0,0
1316,1.92675,0.00854069351234885,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.918209306487651,1.918209306487651,0.0,0.15,0.15,0.0,0
1317,1.60675,0.00503839473390365,0.25,0.05,3.2034232105321925,0.0,0.0,0.0,0.5,0,1,0.0,1.6017116052660962,0.0,1.6017116052660962,0.15,0.15,0.0,0
1318,1.50325,0.00239630969051515,0.25,0.05,0.0,0.0,0.0,-0.0,0.5,0,1,0.0,-1.500853690309485,1.500853690309485,0.0,0.15,0.15,0.0,0
1319,1.6515,6.14438382183e-05,0.25,0.05,3.3028771123235634,0.0,0.0,0.0,0.5,0,1,0.0,1.6514385561617817,0.0,1.6514385561617817,0.15,0.15,0.0,0
1320,1.682,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.682,1.682,0.0,0.15,0.15,0.0,0
1321,1.493,0.0,0.25,0.05,2.986,0.0,0.0,0.0,0.5,0,1,0.0,1.493,0.0,1.493,0.15,0.15,0.0,0
1322,1.602,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.602,1.602,0.0,0.15,0.15,0.0,0
1323,1.5865,0.0,0.25,0.05,3.173,0.0,0.0,0.0,0.5,0,1,0.0,1.5865,0.0,1.5865,0.15,0.15,0.0,0
1324,1.4115,0.0,0.25,0.05,2.823,0.0,0.0,0.0,0.5,0,1,0.0,1.4115,0.0,1.4115,0.15,0.15,0.0,0
1325,1.43975,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.43975,1.43975,0.0,0.15,0.15,0.0,0
1326,1.29925,0.0,0.25,0.05,2.5985,0.0,0.0,0.0,0.5,0,1,0.0,1.29925,0.0,1.29925,0.15,0.15,0.0,0
1327,1.2915,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.2915,1.2915,0.0,0.15,0.15,0.0,0
1328,1.29725,0.0,0.25,0.05,2.5945,0.0,0.0,0.0,0.5,0,1,0.0,1.29725,0.0,1.29725,0.15,0.15,0.0,0
1329,1.155,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.155,1.155,0.0,0.15,0.15,0.0,0
1330,0.89575,0.0,0.25,0.05,1.7915,0.0,0.0,-0.0,0.5,0,1,0.0,0.89575,0.0,0.89575,0.15,0.15,0.0,0
1331,0.93225,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.5,0,1,0.0,-0.93225,0.93225,0.0,0.15,0.15,0.0,0
1332,0.92325,0.0,0.25,0.05,1.8465,0.0,0.0,0.0,0.5,0,1,0.0,0.92325,0.0,0.92325,0.15,0.15,0.0,0
1333,0.739,0.0,0.25,0.05,1.478,0.0,0.0,-0.0,0.5,0,1,0.0,0.739,0.0,0.739,0.15,0.15,0.0,0
1334,0.91225,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.91225,0.91225,0.0,0.15,0.15,0.0,0
1335,0.707,0.0,0.25,0.05,1.414,0.0,0.0,0.0,0.5,0,1,0.0,0.707,0.0,0.707,0.15,0.15,0.0,0
1336,0.80425,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.80425,0.80425,0.0,0.15,0.15,0.0,0
1337,0.88875,0.0,0.25,0.05,1.7775,0.0,0.0,0.0,0.5,0,1,0.0,0.88875,0.0,0.88875,0.15,0.15,0.0,0
1338,0.709,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.709,0.709,0.0,0.15,0.15,0.0,0
1339,0.812,0.0,0.25,0.05,1.624,0.0,0.0,0.0,0.5,0,1,0.0,0.812,0.0,0.812,0.15,0.15,0.0,0
1340,0.758,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.758,0.758,0.0,0.15,0.15,0.0,0
1341,0.75475,0.0,0.25,0.05,1.5095,0.0,0.0,0.0,0.5,0,1,0.0,0.75475,0.0,0.75475,0.15,0.15,0.0,0
1342,0.73,0.0,0.25,0.05,1.46,0.0,0.0,0.0,0.5,0,1,0.0,0.73,0.0,0.73,0.15,0.15,0.0,0
1343,0.79725,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.79725,0.79725,0.0,0.15,0.15,0.0,0
1344,0.85125,0.0,0.25,0.05,1.7025,0.0,0.0,0.0,0.5,0,1,0.0,0.85125,0.0,0.85125,0.15,0.15,0.0,0
1345,0.737,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.737,0.737,0.0,0.15,0.15,0.0,0
1346,0.8345,0.0,0.25,0.05,1.669,0.0,0.0,0.0,0.5,0,1,0.0,0.8345,0.0,0.8345,0.15,0.15,0.0,0
1347,0.73175,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.73175,0.73175,0.0,0.15,0.15,0.0,0
1348,0.7945,0.0,0.25,0.05,1.589,0.0,0.0,0.0,0.5,0,1,0.0,0.7945,0.0,0.7945,0.15,0.15,0.0,0
1349,0.764,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.764,0.764,0.0,0.15,0.15,0.0,0
1350,0.7545,0.0,0.25,0.05,1.509,0.0,0.0,-0.0,0.5,0,1,0.0,0.7545,0.0,0.7545,0.15,0.15,0.0,0
1351,0.91375,0.0,0.25,0.05,1.8275,0.0,0.0,0.0,0.5,0,1,0.0,0.91375,0.0,0.91375,0.15,0.15,0.0,0
1352,0.87175,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.87175,0.87175,0.0,0.15,0.15,0.0,0
1353,0.9575,0.0,0.25,0.05,1.915,0.0,0.0,-0.0,0.5,0,1,0.0,0.9575,0.0,0.9575,0.15,0.15,0.0,0
1354,0.82475,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.82475,0.82475,0.0,0.15,0.15,0.0,0
1355,0.6765,0.0,0.25,0.05,1.353,0.0,0.0,0.0,0.5,0,1,0.0,0.6765,0.0,0.6765,0.15,0.15,0.0,0
1356,0.955,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.955,0.955,0.0,0.15,0.15,0.0,0
1357,0.87125,0.0,0.25,0.05,1.7425,0.0,0.0,0.0,0.5,0,1,0.0,0.87125,0.0,0.87125,0.15,0.15,0.0,0
1358,0.81,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.81,0.81,0.0,0.15,0.15,0.0,0
