t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,P_share,E,c_grid,c_sell,P_simul_imp_exp
1014,2.863,0.1806448843619116,2.6823551156380883,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1015,2.962,0.1252225422889714,2.8367774577110287,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1016,2.9145,0.094009072474056,2.820490927525944,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1017,2.9815,0.0846696090648686,2.8968303909351314,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1018,3.4175,0.0855298227999254,3.3319701772000743,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1019,3.9745,0.0967126013556629,3.8777873986443367,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1020,3.5345,0.0991703548843964,3.4353296451156035,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1021,3.867,0.0768047977729214,3.7901952022270784,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1022,3.5675,0.0580029832781104,3.5094970167218893,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1023,4.171,0.0426420237235258,4.128357976276474,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1024,2.9885,0.0376036289896224,2.9508963710103773,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1025,3.02,0.032319458902845405,2.9876805410971548,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1026,3.3725,0.028387053256871603,3.3441129467431283,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1027,2.9525,0.0231028831700947,2.9293971168299056,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1028,2.651,0.015606734907457499,2.6353932650925422,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1029,2.6735,0.0094623510856238,2.6640376489143764,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1030,3.5815,0.0038095179695368,3.577690482030463,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1031,3.407,0.0,3.407,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1032,3.414,0.0,3.414,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1033,2.7025,0.0,2.7025,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1034,2.518,0.0,2.518,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1035,2.1265,0.0,2.1265,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1036,2.23,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1037,1.976,0.0,1.976,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1038,1.924,0.0,1.924,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1039,1.5775,0.0,1.5775,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1040,1.8265,0.0,1.8265,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1041,1.581,0.0,1.581,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1042,1.733,0.0,1.733,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1043,1.496,0.0,1.496,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1044,1.5755,0.0,1.5755,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1045,1.614,0.0,1.614,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1046,1.509,0.0,1.509,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1047,1.6705,0.0,1.6705,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1048,1.451,0.0,1.451,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1049,1.7295,0.0,1.7295,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1050,1.7325,0.0,1.7325,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1051,1.41,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1052,1.6555,0.0,1.6555,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1053,1.79,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1054,1.4395,0.0,1.4395,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1055,1.62,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1056,1.6205,0.0,1.6205,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1057,1.649,0.0,1.649,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1058,1.637,0.0,1.637,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1059,1.65,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1060,1.461,0.0,1.461,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1061,1.7515,0.0,1.7515,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1062,1.4925,0.0,1.4925,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1063,1.3985,0.0,1.3985,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1064,1.591,0.0,1.591,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1065,1.7335,0.0,1.7335,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1066,1.5405,0.0,1.5405,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1067,1.671,0.0,1.671,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1068,1.5125,0.0,1.5125,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1069,1.5725,0.0,1.5725,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1070,1.504,0.0,1.504,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1071,1.5905,0.0,1.5905,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1072,1.566,0.0,1.566,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1073,1.6155,0.0,1.6155,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1074,1.387,0.0,1.387,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1075,1.7315,0.0,1.7315,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1076,1.53,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1077,1.685,0.0,1.685,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1078,1.5105,0.0,1.5105,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1079,1.586,0.0,1.586,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1080,1.636,0.0,1.636,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1081,1.6045,0.0,1.6045,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1082,1.702,0.0,1.702,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1083,1.504,0.0,1.504,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1084,1.5345,0.0,1.5345,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1085,1.576,0.0,1.576,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1086,1.564,0.0,1.564,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1087,1.572,0.0,1.572,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1088,1.7925,0.0,1.7925,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1089,1.5215,0.0054070577632135,1.5160929422367864,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1090,1.457,0.010199677144243899,1.446800322855756,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1091,1.584,0.0136405320844707,1.5703594679155293,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1092,1.5665,0.016589836318951,1.549910163681049,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1093,1.742,0.018801814494811102,1.7231981855051888,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1094,1.4235,0.021505343376418,1.401994656623582,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1095,1.4125,0.0231028831700947,1.3893971168299053,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1096,1.7535,0.0250690859930814,1.7284309140069185,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1097,1.6565,0.027158176492505,1.629341823507495,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1098,1.539,0.054807903690756596,1.4841920963092432,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1099,1.67,0.0948692862091126,1.5751307137908872,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1100,1.671,0.1194468214964476,1.5515531785035523,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1101,1.9305,0.1595082040148034,1.7709917959851964,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1102,1.571,0.1833484132435184,1.3876515867564816,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1103,1.611,0.1983407097687926,1.4126592902312072,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1104,1.896,0.21357878164694039,1.6824212183530594,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1105,1.959,0.1958829562400591,1.7631170437599408,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1106,1.775,0.21640519820498377,1.558594801795016,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1107,1.975,0.24319471166817888,1.7318052883318211,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1108,1.9515,0.25155107366587237,1.6999489263341276,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1109,1.906,0.24012251975726212,1.6658774802427376,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1110,1.675,0.1800304459797281,1.494969554020272,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1111,1.8585,0.1300151616700016,1.7284848383299982,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1112,1.8295,0.0968354890320994,1.7326645109679004,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1113,1.935,0.0861442611821086,1.8488557388178912,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1114,1.943,0.08688158724072889,1.8561184127592711,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1115,1.9245,0.0973270397378461,1.8271729602621536,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1116,1.7385,0.10162810841312961,1.6368718915868703,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1117,2.068,0.0793854389780916,1.9886145610219084,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1118,1.7855,0.0591089723660404,1.7263910276339596,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1119,2.0255,0.0428877990763994,1.9826122009236005,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1120,1.913,0.0374807413131856,1.8755192586868144,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1121,1.7585,0.032811009608592,1.725688990391408,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1122,2.133,0.028878603962618397,2.1041213960373817,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1123,1.637,0.023717321552278098,1.613282678447722,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1124,1.8675,0.016589836318951,1.850910163681049,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1125,1.8625,0.010199677144243899,1.852300322855756,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1126,1.7955,0.0045468440281568,1.790953155971843,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1127,1.803,0.0,1.803,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1128,1.6825,0.0,1.6825,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1129,1.746,0.0,1.746,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1130,1.829,0.0,1.829,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1131,1.7625,0.0,1.7625,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1132,1.7395,0.0,1.7395,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1133,1.6725,0.0,1.6725,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1134,1.79,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1135,2.063,0.0,2.063,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1136,1.8995,0.0,1.8995,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1137,1.6825,0.0,1.6825,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1138,1.641,0.0,1.641,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1139,1.8895,0.0,1.8895,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1140,1.67,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1141,1.831,0.0,1.831,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1142,1.65,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1143,1.73,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1144,1.814,0.0,1.814,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1145,1.819,0.0,1.819,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1146,1.6935,0.0,1.6935,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1147,1.8475,0.0,1.8475,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1148,1.8375,0.0,1.8375,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1149,1.714,0.0,1.714,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1150,1.798,0.0,1.798,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1151,2.0485,0.0,2.0485,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1152,1.724,0.0,1.724,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1153,1.802,0.0,1.802,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1154,1.9725,0.0,1.9725,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1155,1.651,0.0,1.651,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1156,1.808,0.0,1.808,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1157,2.035,0.0,2.035,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1158,1.5545,0.0,1.5545,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1159,1.807,0.0,1.807,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1160,1.982,0.0,1.982,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1161,1.6395,0.0,1.6395,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1162,1.829,0.0,1.829,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1163,1.8765,0.0,1.8765,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1164,1.827,0.0,1.827,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1165,1.8545,0.0,1.8545,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1166,1.8285,0.0,1.8285,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1167,1.8115,0.0,1.8115,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1168,1.6115,0.0,1.6115,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1169,2.137,0.0,2.137,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1170,1.874,0.0,1.874,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1171,1.7435,0.0,1.7435,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1172,1.829,0.0,1.829,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1173,1.8855,0.0,1.8855,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1174,1.992,0.0,1.992,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1175,1.76,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1176,2.048,0.0,2.048,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1177,1.823,0.0,1.823,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1178,1.891,0.0,1.891,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1179,1.596,0.0,1.596,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1180,1.807,0.0,1.807,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1181,1.814,0.0,1.814,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1182,1.829,0.0,1.829,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1183,1.849,0.0,1.849,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1184,1.819,0.0,1.819,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1185,1.919,0.008479249674130399,1.9105207503258692,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1186,1.7335,0.0159753979367676,1.7175246020632324,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1187,1.759,0.0195391405534311,1.7394608594465688,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1188,1.9295,0.0216282310528546,1.9078717689471447,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1189,1.7965,0.0239630969051514,1.7725369030948483,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1190,1.787,0.027035288816068398,1.7599647111839314,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1191,1.626,0.030107480726985103,1.595892519273015,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1192,1.787,0.0315821328442251,1.7554178671557747,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1193,1.77,0.030721919109168598,1.7392780808908317,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1194,1.9065,0.056774106513743594,1.8497258934862564,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1195,1.964,0.0956066122677326,1.8683933877322676,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1196,1.783,0.1203070352315044,1.6626929647684954,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1197,1.7785,0.15999975472055009,1.6185002452794497,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1198,1.732,0.1833484132435184,1.5486515867564816,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1199,1.868,0.2005526879446526,1.6674473120553477,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1200,1.7335,0.21615942285211043,1.5173405771478894,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1201,1.743,0.1928107643291424,1.5501892356708575,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1202,1.7605,0.2121041295297001,1.5483958704702996,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1203,1.554,0.23594433875841508,1.3180556612415848,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1204,1.8525,0.24786444337277241,1.6046355566272277,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1205,1.7965,0.2441778130796724,1.5523221869203274,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1206,1.814,0.1781871308331781,1.635812869166822,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1207,1.8405,0.13198136449298842,1.7085186355070114,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1208,1.8675,0.0994161302372696,1.76808386976273,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1209,1.698,0.0863900365349821,1.6116099634650176,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1210,1.7825,0.08516115977061539,1.6973388402293843,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1211,1.887,0.0952379492384226,1.7917620507615777,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1212,1.738,0.0991703548843964,1.6388296451156037,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1213,2.0015,0.0770505731257949,1.924449426874205,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1214,1.795,0.0586174216602936,1.7363825783397062,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1215,1.9985,0.043379349782145804,1.955120650217854,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1216,1.7225,0.0382180673718056,1.684281932628194,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1217,2.0015,0.0330567849614654,1.9684432150385345,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1218,1.9465,0.0293701546683651,1.9171298453316343,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1219,1.7195,0.024331759934461402,1.6951682400655383,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1220,1.726,0.016958499348261,1.7090415006517388,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1221,1.8925,0.0105683401735539,1.8819316598264464,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1222,2.1965,0.0051612824103402,2.19133871758966,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1223,1.8865,0.0,1.8865,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1224,2.101,0.0,2.101,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1225,1.7555,0.0,1.7555,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1226,1.7155,0.0,1.7155,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1227,1.5885,0.0,1.5885,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1228,1.714,0.0,1.714,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1229,1.835,0.0,1.835,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1230,1.788,0.0,1.788,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1231,1.796,0.0,1.796,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1232,1.5785,0.0,1.5785,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1233,1.725,0.0,1.725,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1234,1.493,0.0,1.493,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1235,1.954,0.0,1.954,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1236,1.6095,0.0,1.6095,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1237,1.83,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1238,1.885,0.0,1.885,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1239,1.8605,0.0,1.8605,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1240,1.844,0.0,1.844,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1241,1.774,0.0,1.774,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1242,1.958,0.0,1.958,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1243,1.7785,0.0,1.7785,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1244,1.639,0.0,1.639,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1245,1.996,0.0,1.996,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1246,1.9455,0.0,1.9455,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1247,1.7225,0.0,1.7225,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1248,1.8255,0.0,1.8255,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1249,1.9915,0.0,1.9915,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1250,1.6505,0.0,1.6505,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1251,1.6825,0.0,1.6825,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1252,1.823,0.0,1.823,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1253,1.6545,0.0,1.6545,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1254,1.939,0.0,1.939,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1255,1.823,0.0,1.823,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1256,1.8135,0.0,1.8135,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1257,1.7615,0.0,1.7615,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1258,1.722,0.0,1.722,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1259,1.791,0.0,1.791,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1260,1.771,0.0,1.771,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1261,1.8515,0.0,1.8515,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1262,1.734,0.0,1.734,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1263,1.788,0.0,1.788,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1264,1.8015,0.0,1.8015,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1265,1.795,0.0,1.795,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
