case,house,runset,scenario,variant,E_load_kWh,E_pv_kWh,E_imp_kWh,E_exp_kWh,E_ch_kWh,E_dis_kWh,E_curt_kWh,Curt_frac_of_PV,Self_Consumption,PV_surplus_kWh,Surplus_captured_frac,Self_Sufficiency,E_end_kWh,E_min_kWh,E_max_kWh,Cost_total_EUR,Cost_min_step_EUR,Cost_max_step_EUR,P_net_grid_max_kW,P_net_grid_min_kW,P_imp_max_kW,P_exp_max_kW,E_simul_imp_exp_kWh,E_imp_kWh_COMM,E_exp_kWh_COMM,E_curt_kWh_COMM,Curt_frac_of_PV_COMM,Self_Consumption_COMM,PV_surplus_kWh_COMM,Surplus_captured_frac_COMM,Self_Sufficiency_COMM,Simul_frac_of_import
b8_pv09_optimal_export__6months,_COMMUNITY,full_horizon_sweep,b8_pv09_optimal_export,6months,6203.127544215111,7835.758692763439,2582.819025449002,4085.6738471295166,1331.039249926306,1201.2629230584912,0.0,0.0,0.4785860556294619,5416.713097055823,0.24572821673899867,0.5836263228445662,13.739999999999998,1.3799999999999992,24.63655870856719,179.10165716273377,-0.1692228354030273,0.3092856249587797,5.717200101918731,-11.28152236020182,5.717200101918731,11.28152236020182,-5.859028540111666e-15,2582.819025449002,4085.6738471295166,0.0,0.0,0.4785860556294619,5416.713097055823,0.24572821673899867,0.5836263228445662,-2.268462669037805e-18
b8_pv09_optimal_export__no_deg,Apt1,alfa_deg_sweep,b8_pv09_optimal_export,no_deg,242.03226949001305,62.99487467298579,179.6668451762353,0.0,6.455901120082252,5.826450760874231,0.0,0.0,1.0,6.455901120082252,1.0,0.25767400539270285,1.78,0.1799999999999999,1.78,35.907465340509006,0.0,0.10478780264241269,1.746463377373545,0.0,1.746463377373545,0.0,0.0,,,,,,,,,
b8_pv09_optimal_export__no_deg,Apt2,alfa_deg_sweep,b8_pv09_optimal_export,no_deg,117.94368032413539,49.33128977988164,69.17575509727801,0.0,5.778097979736099,5.214733426711828,0.0,0.0,1.0,5.778097979736099,1.0,0.4134848522009174,1.78,0.1799999999999999,1.78,13.997812354242816,-3.3306690738754695e-18,0.08792868068301929,1.465478011383655,-5.551115123125783e-17,1.465478011383655,0.0,-1.3877787807814457e-17,,,,,,,,,
b8_pv09_optimal_export__no_deg,Apt3,alfa_deg_sweep,b8_pv09_optimal_export,no_deg,59.43046312832059,32.419072779766125,27.447624219407622,0.0,4.474193547211854,4.037959676358697,0.0,0.0,1.0,4.474193547211854,1.0,0.5381556398080984,1.2,0.1199999999999999,1.2000000000000004,5.275118312605779,-3.3306690738754695e-18,0.044306250244971444,0.7384375040828575,-5.551115123125783e-17,0.7384375040828575,0.0,-3.122502256758253e-17,,,,,,,,,
b8_pv09_optimal_export__no_deg,Apt4,alfa_deg_sweep,b8_pv09_optimal_export,no_deg,149.81598662198513,64.25343359088552,86.62434170378712,0.0,10.890140232692541,9.828351560005018,0.0,0.0,1.0,10.890140232692541,1.0,0.42179507236195574,1.78,0.1799999999999999,1.7800000000000002,17.481686026493445,-6.6613381477509375e-18,0.1116899355072978,1.86149892512163,-1.1102230246251563e-16,1.86149892512163,0.0,-3.4694469519536136e-17,,,,,,,,,
b8_pv09_optimal_export__no_deg,Apt5,alfa_deg_sweep,b8_pv09_optimal_export,no_deg,278.96668994884067,86.86714857516854,195.57810931762876,0.0,35.67761993801741,32.19905199406071,0.0,0.0,1.0,35.67761993801741,1.0,0.298919489801827,2.4,0.2399999999999999,4.8,38.62273091325697,-6.6613381477509375e-18,0.12077854953705855,2.0129758256176427,-1.1102230246251563e-16,2.0129758256176427,0.0,-8.326672684688672e-17,,,,,,,,,
b8_pv09_optimal_export__no_deg,Apt6,alfa_deg_sweep,b8_pv09_optimal_export,no_deg,91.80731761505041,31.053107291607525,61.375923900255266,0.0,6.376549505768113,5.754835928955722,0.0,0.0,1.0,6.376549505768113,1.0,0.3314702412109945,1.2,0.12,1.6303835707515046,12.279547585265961,0.0,0.036015780675282,0.6002630112547,0.0,0.6002630112547,0.0,0.0,,,,,,,,,
b8_pv09_optimal_export__no_deg,Apt7,alfa_deg_sweep,b8_pv09_optimal_export,no_deg,265.99010256848595,71.66862940805038,196.5876518598808,0.0,23.242858455848012,20.976679756402827,0.0,0.0,1.0,23.242858455848012,1.0,0.2609211772860448,2.4,0.2399999999999999,4.8,40.080784683595574,-1.1990408665951691e-16,0.10224340748202329,1.704056791367055,-1.9984014443252818e-15,1.704056791367055,0.0,-9.08995101411847e-16,,,,,,,,,
b8_pv09_optimal_export__no_deg,Apt8,alfa_deg_sweep,b8_pv09_optimal_export,no_deg,42.664936467960885,13.114570788057762,29.807028514542438,0.0,2.632439329633928,2.3757764949946196,0.0,0.0,1.0,2.632439329633928,1.0,0.3013694386507304,1.2,0.1199999999999999,1.2000000000000002,5.045952245076264,-1.040834085586084e-18,0.024900678511494717,0.7114479574712775,-1.7347234759768068e-17,0.7114479574712775,0.0,-6.071532165918824e-18,,,,,,,,,
b8_pv09_optimal_export__no_deg,_COMMUNITY,alfa_deg_sweep,b8_pv09_optimal_export,no_deg,1248.651446164792,411.7021268864033,846.2632797890153,0.0,95.5278001089902,86.21383959836365,0.0,0.0,1.0,95.5278001089902,1.0,0.3222581991249071,13.739999999999998,1.38,13.740000000000002,168.69109746104579,-8.326672684688674e-19,0.3092856249587797,5.717200101918731,-1.3877787807814457e-17,5.717200101918731,0.0,-3.469446951953614e-18,846.2632797890153,0.0,0.0,0.0,1.0,95.5278001089902,1.0,0.3222581991249071,-4.099725268498704e-21
b8_pv09_optimal_export__with_deg,Apt1,alfa_deg_sweep,b8_pv09_optimal_export,with_deg,242.03226949001305,96.73688628246873,149.3699265005074,0.0,41.79018762013404,37.71564432717097,0.0,0.0,1.0,41.79018762013404,1.0,0.3828511924660078,1.78,0.1799999999999999,3.55,28.636204858334306,-5.329070518200751e-17,0.10478780264241269,1.746463377373545,-8.881784197001252e-16,1.746463377373545,0.0,-4.388850394221322e-16,,,,,,,,,
b8_pv09_optimal_export__with_deg,Apt2,alfa_deg_sweep,b8_pv09_optimal_export,with_deg,117.94368032413539,62.34451970838313,57.71747004274408,0.0,21.726250533249505,19.607941106257677,0.0,0.0,1.0,21.726250533249505,1.0,0.510635331336756,1.78,0.1799999999999999,3.55,11.247823941154675,-2.331468351712829e-17,0.0857921870359881,1.429869783933135,-3.8857805861880484e-16,1.429869783933135,0.0,-1.9255430583342559e-16,,,,,,,,,
b8_pv09_optimal_export__with_deg,Apt3,alfa_deg_sweep,b8_pv09_optimal_export,with_deg,59.43046312832059,27.887918120240474,31.55553998402936,0.0,0.13328180460760145,0.12028682865836034,0.0,0.0,1.0,0.13328180460760145,1.0,0.4690342574666544,1.2,1.0733822856227784,1.2,6.261018096114994,0.0,0.044306250244971444,0.7384375040828575,0.0,0.7384375040828575,0.0,0.0,,,,,,,,,
b8_pv09_optimal_export__with_deg,Apt4,alfa_deg_sweep,b8_pv09_optimal_export,with_deg,149.81598662198513,79.79812636195899,72.96669606375102,0.0,30.24446978179369,27.2956339780688,0.0,0.0,1.0,30.24446978179369,1.0,0.5129578778007171,1.78,0.1799999999999999,3.5500000000000003,14.20385107288478,-3.497202527569243e-17,0.1116899355072978,1.86149892512163,-5.828670879282072e-16,1.86149892512163,0.0,-2.0816681711721685e-16,,,,,,,,,
b8_pv09_optimal_export__with_deg,Apt5,alfa_deg_sweep,b8_pv09_optimal_export,with_deg,278.96668994884067,54.1797611026917,224.7869288461489,0.0,0.0,0.0,0.0,0.0,1.0,,,0.19421587972609822,2.4,2.4,2.4,45.6328476001018,0.0,0.12077854953705855,2.0129758256176427,0.0,2.0129758256176427,0.0,0.0,,,,,,,,,
b8_pv09_optimal_export__with_deg,Apt6,alfa_deg_sweep,b8_pv09_optimal_export,with_deg,91.80731761505041,26.507100771174052,65.41105894913952,0.0,1.1368421052631579,1.0259999999999998,0.0,0.0,1.0,1.1368421052631579,1.0,0.2875180252688662,1.2,0.12,1.2,13.247979996998179,0.0,0.036015780675282,0.6002630112547,0.0,0.6002630112547,0.0,0.0,,,,,,,,,
b8_pv09_optimal_export__with_deg,Apt7,alfa_deg_sweep,b8_pv09_optimal_export,with_deg,265.99010256848595,53.830017277493376,212.20852019672697,0.0,0.4967682639422096,0.44833335820784426,0.0,0.0,1.0,0.4967682639422096,1.0,0.20219392320400922,2.4,1.9280701492549008,2.4,43.82979308443866,0.0,0.1043472507940032,1.73912084656672,0.0,1.73912084656672,0.0,0.0,,,,,,,,,
b8_pv09_optimal_export__with_deg,Apt8,alfa_deg_sweep,b8_pv09_optimal_export,with_deg,42.664936467960885,10.41779726199282,32.24713920596807,0.0,0.0,0.0,0.0,0.0,1.0,,,0.2441770250804436,1.2,1.2,1.2,5.631578811018416,0.0,0.024900678511494717,0.7114479574712775,0.0,0.7114479574712775,0.0,0.0,,,,,,,,,
b8_pv09_optimal_export__with_deg,_COMMUNITY,alfa_deg_sweep,b8_pv09_optimal_export,with_deg,1248.651446164792,411.7021268864032,846.2632797890153,0.0,95.52780010899019,86.21383959836365,0.0,0.0,1.0,95.52780010899019,1.0,0.3222581991249071,13.739999999999998,7.261452434877679,19.049999999999997,168.6910974610458,0.0,0.3092856249587797,5.717200101918731,0.0,5.717200101918731,0.0,0.0,846.2632797890153,0.0,0.0,0.0,1.0,95.52780010899019,1.0,0.3222581991249071,0.0
b8_pv10_no_battery_export__1month,Apt1,full_horizon_sweep,b8_pv10_no_battery_export,1month,256.22147327771233,83.0398707654219,204.7736861063594,31.592083594068974,0.0,0.0,0.0,0.0,0.6195552413212084,31.592083594068974,0.0,0.20079420554884525,0.0,0.0,0.0,39.687734549065496,-0.015160403654080438,0.10478780264241269,1.746463377373545,-1.010693576938696,1.746463377373545,1.010693576938696,0.0,,,,,,,,,
b8_pv10_no_battery_export__1month,Apt2,full_horizon_sweep,b8_pv10_no_battery_export,1month,126.44376928830724,40.97968108009934,95.97318833157155,10.509100123363659,0.0,0.0,0.0,0.0,0.7435533941120124,10.509100123363659,0.0,0.24098127672277028,0.0,0.0,0.0,19.656968375038055,-0.0064222603112258385,0.07796591311271235,1.2994318852118725,-0.4281506874150559,1.2994318852118725,0.4281506874150559,0.0,,,,,,,,,
b8_pv10_no_battery_export__1month,Apt3,full_horizon_sweep,b8_pv10_no_battery_export,1month,63.713560131774756,20.64918967042614,48.35978506666669,5.295414605318079,0.0,0.0,0.0,0.0,0.7435533941120123,5.295414605318079,0.0,0.24098127672277014,0.0,0.0,0.0,9.904920136600179,-0.0032361030584923947,0.039286126325521455,0.6547687720920242,-0.215740203899493,0.6547687720920242,0.215740203899493,0.0,,,,,,,,,
b8_pv10_no_battery_export__1month,Apt4,full_horizon_sweep,b8_pv10_no_battery_export,1month,160.61308241416606,52.053754263025425,121.90833675562084,13.349008604480233,0.0,0.0,0.0,0.0,0.7435533941120125,13.349008604480233,0.0,0.24098127672277003,0.0,0.0,0.0,24.968935198648815,-0.008157768709822294,0.09903489668767554,1.650581611461259,-0.5438512473214863,1.650581611461259,0.5438512473214863,0.0,,,,,,,,,
b8_pv10_no_battery_export__1month,Apt5,full_horizon_sweep,b8_pv10_no_battery_export,1month,295.3211835955126,95.71185664630988,236.02240115370705,36.41307420450438,0.0,0.0,0.0,0.0,0.6195552413212092,36.41307420450438,0.0,0.20079420554884497,0.0,0.0,0.0,45.74413140053582,-0.017473899800958672,0.12077854953705855,2.0129758256176427,-1.1649266533972449,2.0129758256176427,1.1649266533972449,0.0,,,,,,,,,
b8_pv10_no_battery_export__1month,Apt6,full_horizon_sweep,b8_pv10_no_battery_export,1month,96.88521535118599,31.399927800440103,77.35828673309562,11.872999182349755,0.0,0.0,0.0,0.0,0.6218781374973944,11.872999182349755,0.0,0.20154704252150205,0.0,0.0,0.0,15.251823831628577,-0.006072000314740637,0.036015780675282,0.6002630112547,-0.4048000209827092,0.6002630112547,0.4048000209827092,0.0,,,,,,,,,
b8_pv10_no_battery_export__1month,Apt7,full_horizon_sweep,b8_pv10_no_battery_export,1month,280.7021165424741,90.9739030967277,224.12743512381257,34.39922167806616,0.0,0.0,0.0,0.0,0.6218781374973952,34.39922167806616,0.0,0.20154704252150152,0.0,0.0,0.0,44.18857113701698,-0.017592192305256583,0.1043472507940032,1.73912084656672,-1.1728128203504389,1.73912084656672,1.1728128203504389,0.0,,,,,,,,,
b8_pv10_no_battery_export__1month,Apt8,full_horizon_sweep,b8_pv10_no_battery_export,1month,45.473381948372435,14.737655325893327,37.927135011752185,7.191408389273077,0.0,0.0,0.0,0.0,0.512038500680761,7.191408389273077,0.0,0.16594866300438738,0.0,0.0,0.0,6.433373589723078,-0.002428173541477578,0.024900678511494717,0.7114479574712775,-0.1618782360985052,0.7114479574712775,0.1618782360985052,0.0,,,,,,,,,
b8_pv10_no_battery_export__1month,_COMMUNITY,full_horizon_sweep,b8_pv10_no_battery_export,1month,1325.3737825495054,429.54583864834376,1046.450254282586,150.6223103814243,0.0,0.0,0.0,0.0,0.6493451994427671,150.6223103814243,0.0,0.2104489555620896,0.0,0.0,0.0,205.83645821825698,-0.06102636032511003,0.3092856249587797,5.717200101918731,-4.068424021674002,5.717200101918731,4.068424021674002,53.08173038122236,1046.450254282586,150.6223103814243,0.0,0.0,0.6493451994427671,150.6223103814243,0.0,0.2104489555620896,0.050725517208281966
b8_pv10_no_battery_export__1year,Apt1,full_horizon_sweep,b8_pv10_no_battery_export,1year,2267.7957475663648,2142.1801451114757,1670.16080424445,1544.5452017895607,0.0,0.0,0.0,0.0,0.27898444707637554,1544.5452017895607,0.0,0.2635312037970146,0.0,0.0,0.0,213.91768558571465,-0.03111199311795933,0.11979913929509774,1.9966523215849623,-2.0741328745306222,1.9966523215849623,2.0741328745306222,0.0,,,,,,,,,
b8_pv10_no_battery_export__1year,Apt2,full_horizon_sweep,b8_pv10_no_battery_export,1year,1518.5875445649422,1434.4713760361926,1102.0844357374292,1017.9682672086794,0.0,0.0,0.0,0.0,0.29035302884775344,1017.9682672086794,0.0,0.27427006781280844,0.0,0.0,0.0,170.59294745496473,-0.020534333293027895,0.09001770138846585,1.5002950231410974,-1.3689555528685264,1.5002950231410974,1.3689555528685264,0.0,,,,,,,,,
b8_pv10_no_battery_export__1year,Apt3,full_horizon_sweep,b8_pv10_no_battery_export,1year,765.198786627361,722.8136173795987,555.327663528795,512.9424942810329,0.0,0.0,0.0,0.0,0.29035302884775094,512.9424942810329,0.0,0.2742700678128096,0.0,0.0,0.0,85.9598229070953,-0.010347014221381956,0.045358883736381445,0.7559813956063575,-0.6898009480921304,0.7559813956063575,0.6898009480921304,0.0,,,,,,,,,
b8_pv10_no_battery_export__1year,Apt4,full_horizon_sweep,b8_pv10_no_battery_export,1year,1928.9604210722466,1822.1132653419545,1399.904315576539,1293.0571598462463,0.0,0.0,0.0,0.0,0.2903530288477542,1293.0571598462463,0.0,0.274270067812808,0.0,0.0,0.0,216.69283732269724,-0.026083393306577232,0.11434347910709143,1.9057246517848572,-1.7388928871051488,1.9057246517848572,1.7388928871051488,0.0,,,,,,,,,
b8_pv10_no_battery_export__1year,Apt5,full_horizon_sweep,b8_pv10_no_battery_export,1year,2613.864153369639,2469.079456285177,1925.0293864702764,1780.2446893858141,0.0,0.0,0.0,0.0,0.2789844470763775,1780.2446893858141,0.0,0.26353120379701356,0.0,0.0,0.0,246.56178614160592,-0.03585972133433329,0.1380806345298204,2.30134390883034,-2.3906480889555524,2.30134390883034,2.3906480889555524,0.0,,,,,,,,,
b8_pv10_no_battery_export__1year,Apt6,full_horizon_sweep,b8_pv10_no_battery_export,1year,961.9626116696597,908.6784862656539,643.0659514622448,589.7818260582388,0.0,0.0,0.0,0.0,0.35094553797346645,589.7818260582388,0.0,0.33150629384016517,0.0,0.0,0.0,91.72968118196576,-0.01316460131153983,0.0462489787773459,0.770816312955765,-0.8776400874359888,0.770816312955765,0.8776400874359888,0.0,,,,,,,,,
b8_pv10_no_battery_export__1year,Apt7,full_horizon_sweep,b8_pv10_no_battery_export,1year,2787.0603388930194,2632.682122105252,1863.1322952376745,1708.7540784499074,0.0,0.0,0.0,0.0,0.3509455379734625,1708.7540784499074,0.0,0.33150629384016705,0.0,0.0,0.0,265.7651692697467,-0.03814133496212419,0.13399553465068545,2.2332589108447576,-2.542755664141613,2.2332589108447576,2.542755664141613,0.0,,,,,,,,,
b8_pv10_no_battery_export__1year,Apt8,full_horizon_sweep,b8_pv10_no_battery_export,1year,466.8050932923151,440.9482659806775,320.6176856837314,294.7608583720939,0.0,0.0,0.0,0.0,0.3315296121722125,294.7608583720939,0.0,0.31316583668259296,0.0,0.0,0.0,37.56188436796029,-0.006234001573023222,0.0411743502945975,0.7267340743563115,-0.4156001048682148,0.7267340743563115,0.4156001048682148,0.0,,,,,,,,,
b8_pv10_no_battery_export__1year,_COMMUNITY,full_horizon_sweep,b8_pv10_no_battery_export,1year,13310.234697055548,12572.96673450598,9479.32253794114,8742.054575391572,0.0,0.0,0.0,0.0,0.3046943684819137,8742.054575391572,0.0,0.28781702549256116,0.0,0.0,0.0,1328.7818142317506,-0.17227918684223706,0.47488992760170523,7.914832126695088,-11.485279122815804,7.914832126695088,11.485279122815804,398.476823189282,9479.32253794114,8742.054575391572,0.0,0.0,0.3046943684819137,8742.054575391572,0.0,0.28781702549256116,0.04203642418478453
b8_pv10_no_battery_export__3months,Apt1,full_horizon_sweep,b8_pv10_no_battery_export,3months,708.8150033043063,512.6494264328202,527.3641648960619,331.19858802457577,0.0,0.0,0.0,0.0,0.35394721822052505,331.19858802457577,0.0,0.2559918138898994,0.0,0.0,0.0,84.80363700452197,-0.032024476229511434,0.11979913929509774,1.9966523215849623,-2.134965081967429,1.9966523215849623,2.134965081967429,0.0,,,,,,,,,
b8_pv10_no_battery_export__3months,Apt2,full_horizon_sweep,b8_pv10_no_battery_export,3months,284.253278440278,205.5857726977255,190.21717557910583,111.54966983655332,0.0,0.0,0.0,0.0,0.45740569314314494,111.54966983655332,0.0,0.33081800631168196,0.0,0.0,0.0,31.649009004021345,-0.012819462479635177,0.07962957644308316,1.3271596073847194,-0.8546308319756785,1.3271596073847194,0.8546308319756785,0.0,,,,,,,,,
b8_pv10_no_battery_export__3months,Apt3,full_horizon_sweep,b8_pv10_no_battery_export,3months,143.23195559967814,103.5923048224498,95.84824560806936,56.20859483084105,0.0,0.0,0.0,0.0,0.45740569314314633,56.20859483084105,0.0,0.3308180063116813,0.0,0.0,0.0,15.947571395874805,-0.006459579607207993,0.04012442713097217,0.6687404521828695,-0.4306386404805329,0.6687404521828695,0.4306386404805329,0.0,,,,,,,,,
b8_pv10_no_battery_export__3months,Apt4,full_horizon_sweep,b8_pv10_no_battery_export,3months,361.06797111154407,261.14188812412334,241.62018476541945,141.69410177799867,0.0,0.0,0.0,0.0,0.45740569314314655,141.69410177799867,0.0,0.33081800631168096,0.0,0.0,0.0,40.20162416938999,-0.016283707732978367,0.10114813719841212,1.685802286640202,-1.0855805155318912,1.685802286640202,1.0855805155318912,0.0,,,,,,,,,
b8_pv10_no_battery_export__3months,Apt5,full_horizon_sweep,b8_pv10_no_battery_export,3months,816.9810400676263,590.8803561503472,607.8405817070579,381.7398977897789,0.0,0.0,0.0,0.0,0.35394721822052466,381.7398977897789,0.0,0.25599181388989956,0.0,0.0,0.0,97.74477577152439,-0.03691145048516259,0.1380806345298204,2.30134390883034,-2.460763365677506,2.30134390883034,2.460763365677506,0.0,,,,,,,,,
b8_pv10_no_battery_export__3months,Apt6,full_horizon_sweep,b8_pv10_no_battery_export,3months,291.6095154677288,210.9061604931964,207.022531751735,126.31917677720259,0.0,0.0,0.0,0.0,0.40106454699184807,126.31917677720259,0.0,0.2900693538080196,0.0,0.0,0.0,34.122580592557554,-0.012533753684431765,0.0462489787773459,0.770816312955765,-0.8355835789621177,0.770816312955765,0.8355835789621177,0.0,,,,,,,,,
b8_pv10_no_battery_export__3months,Apt7,full_horizon_sweep,b8_pv10_no_battery_export,3months,844.8699618307119,611.050978497536,599.7990779506713,365.98009461749564,0.0,0.0,0.0,0.0,0.401064546991849,365.98009461749564,0.0,0.29006935380801935,0.0,0.0,0.0,98.86214898220615,-0.03631360238700181,0.13399553465068545,2.2332589108447576,-2.420906825800121,2.2332589108447576,2.420906825800121,0.0,,,,,,,,,
b8_pv10_no_battery_export__3months,Apt8,full_horizon_sweep,b8_pv10_no_battery_export,3months,125.97577238546845,91.11179525938562,95.47821113831887,60.61423401223604,0.0,0.0,0.0,0.0,0.3347268173163118,60.61423401223604,0.0,0.24209068672213618,0.0,0.0,0.0,13.234112106726752,-0.005514688090719952,0.024900678511494717,0.7114479574712775,-0.3676458727146635,0.7114479574712775,0.3676458727146635,0.0,,,,,,,,,
b8_pv10_no_battery_export__3months,_COMMUNITY,full_horizon_sweep,b8_pv10_no_battery_export,3months,3576.8044982073416,2586.9186824775843,2565.1901733964396,1575.304357666682,0.0,0.0,0.0,0.0,0.39104991264821787,1575.304357666682,0.0,0.2828262839967666,0.0,0.0,0.0,416.56545902682296,-0.15625684802004203,0.3776907070421486,6.294845117369143,-10.417123201336135,6.294845117369143,10.417123201336135,112.18001320069489,2565.1901733964396,1575.304357666682,0.0,0.0,0.39104991264821787,1575.304357666682,0.0,0.2828262839967666,0.04373165559579661
b8_pv10_no_battery_export__6months,Apt1,full_horizon_sweep,b8_pv10_no_battery_export,6months,1155.433377033558,1459.537477420249,804.7920538265568,1108.8961542132474,0.0,0.0,0.0,0.0,0.2402413974506256,1108.8961542132474,0.0,0.30347169311244265,0.0,0.0,0.0,84.9593129357945,-0.03409265937364411,0.11979913929509774,1.9966523215849623,-2.272843958242941,1.9966523215849623,2.272843958242941,0.0,,,,,,,,,
b8_pv10_no_battery_export__6months,Apt2,full_horizon_sweep,b8_pv10_no_battery_export,6months,510.47833559656897,644.8335983915877,291.0083928765224,425.36365567154104,0.0,0.0,0.0,0.0,0.34035128328838915,425.36365567154104,0.0,0.42992998412667927,0.0,0.0,0.0,30.535654082593467,-0.014584693822578725,0.07933483511869831,1.322247251978305,-0.9723129215052484,1.322247251978305,0.9723129215052484,0.0,,,,,,,,,
b8_pv10_no_battery_export__6months,Apt3,full_horizon_sweep,b8_pv10_no_battery_export,6months,257.2241583279656,324.9242289861926,146.63578002102477,214.33585067925182,0.0,0.0,0.0,0.0,0.34035128328838826,214.33585067925182,0.0,0.4299299841266798,0.0,0.0,0.0,15.386564664315909,-0.0073490593652709765,0.03997591036972552,0.6662651728287586,-0.4899372910180651,0.6662651728287586,0.4899372910180651,0.0,,,,,,,,,
b8_pv10_no_battery_export__6months,Apt4,full_horizon_sweep,b8_pv10_no_battery_export,6months,648.4265650043379,819.0890896786027,369.64854220470613,540.311066878971,0.0,0.0,0.0,0.0,0.3403512832883901,540.311066878971,0.0,0.4299299841266787,0.0,0.0,0.0,38.78740370793121,-0.018525963312356144,0.10077374696241442,1.6795624493735737,-1.235064220823743,1.6795624493735737,1.235064220823743,0.0,,,,,,,,,
b8_pv10_no_battery_export__6months,Apt5,full_horizon_sweep,b8_pv10_no_battery_export,6months,1331.7539240806177,1682.2646822679542,927.6043059307326,1278.1150641180689,0.0,0.0,0.0,0.0,0.24024139745062523,1278.1150641180689,0.0,0.30347169311244315,0.0,0.0,0.0,97.92420804038363,-0.039295240907581866,0.1380806345298204,2.30134390883034,-2.6196827271721244,2.30134390883034,2.6196827271721244,0.0,,,,,,,,,
b8_pv10_no_battery_export__6months,Apt6,full_horizon_sweep,b8_pv10_no_battery_export,6months,529.7299650049468,669.1521572816572,325.15918701269595,464.58137928940624,0.0,0.0,0.0,0.0,0.30571638418277375,464.58137928940624,0.0,0.38617935836486145,0.0,0.0,0.0,35.41145890041484,-0.01562713070631996,0.0462489787773459,0.770816312955765,-1.041808713754664,0.770816312955765,1.041808713754664,0.0,,,,,,,,,
b8_pv10_no_battery_export__6months,Apt7,full_horizon_sweep,b8_pv10_no_battery_export,6months,1534.7679399160165,1938.7109390950284,942.0722416402905,1346.0152408193026,0.0,0.0,0.0,0.0,0.30571638418277586,1346.0152408193026,0.0,0.3861793583648605,0.0,0.0,0.0,102.59637063480743,-0.04527593450506955,0.13399553465068545,2.2332589108447576,-3.018395633671304,2.2332589108447576,3.018395633671304,0.0,,,,,,,,,
b8_pv10_no_battery_export__6months,Apt8,full_horizon_sweep,b8_pv10_no_battery_export,6months,235.31327925109846,297.24651964216787,158.49911845395314,220.43235884502255,0.0,0.0,0.0,0.0,0.2584190418431676,220.43235884502255,0.0,0.32643359967449326,0.0,0.0,0.0,13.61378142212533,-0.0067578588680526595,0.024900678511494717,0.7114479574712775,-0.450523924536844,0.7114479574712775,0.450523924536844,0.0,,,,,,,,,
b8_pv10_no_battery_export__6months,_COMMUNITY,full_horizon_sweep,b8_pv10_no_battery_export,6months,6203.127544215111,7835.758692763439,3965.4196219664827,5598.050770514811,0.0,0.0,0.0,0.0,0.28557642086594875,5598.050770514811,0.0,0.36073866066730503,0.0,0.0,0.0,419.2147543883663,-0.17227918684223703,0.3776907070421486,6.294845117369143,-11.485279122815802,6.294845117369143,11.485279122815802,181.337673458989,3965.4196219664827,5598.050770514811,0.0,0.0,0.28557642086594875,5598.050770514811,0.0,0.36073866066730503,0.04572975643093787
b8_pv11_no_sharing_export__1month,Apt1,full_horizon_sweep,b8_pv11_no_sharing_export,1month,256.22147327771233,24.53559986775089,231.96239180807044,0.0,2.8360861344513593,2.5595677363423506,0.0,0.0,1.0,2.8360861344513593,1.0,0.0946801263739049,5.0,2.305718172271209,5.0,48.10818265646763,-3.3306690738754695e-18,0.10478780264241269,1.746463377373545,-5.551115123125783e-17,1.746463377373545,0.0,-1.3877787807814457e-17,,,,,,,,,
b8_pv11_no_sharing_export__1month,Apt2,full_horizon_sweep,b8_pv11_no_sharing_export,1month,126.44376928830724,60.72250494732599,67.69844994339304,0.0,20.278826691402948,18.301641088991158,0.0,0.0,1.0,20.278826691402948,1.0,0.4645963947101869,5.0,1.0,5.96834637900935,13.501700772824755,-8.326672684688674e-19,0.07044571411836209,1.174095235306035,-1.3877787807814457e-17,1.174095235306035,0.0,-3.469446951953614e-18,,,,,,,,,
b8_pv11_no_sharing_export__1month,Apt3,full_horizon_sweep,b8_pv11_no_sharing_export,1month,63.713560131774756,59.75933269559922,13.834585469009742,7.626405508939973,23.117461783530423,20.863509259636196,0.0,0.0,0.8723813475664598,30.743867292470398,0.7519373396850504,0.7828627777133073,5.0,1.1655276730921935,8.735714629586958,1.4792576351249656,-0.009201106920937709,0.009336131452681251,0.26674661293375,-0.613407128062514,0.26674661293375,0.613407128062514,-1.734723475976807e-18,,,,,,,,,
b8_pv11_no_sharing_export__1month,Apt4,full_horizon_sweep,b8_pv11_no_sharing_export,1month,160.61308241416606,91.5880994250844,72.41789965279533,0.07300385983302335,34.05038773210924,30.73047492822859,0.0,0.0,0.9992029110736954,34.123391591942266,0.9978605919157737,0.5491158094702746,5.0,1.0,10.0,13.888038090624093,-0.002232047560094269,0.07748743719112364,1.2914572865187273,-0.1488031706729513,1.2914572865187273,0.1488031706729513,-2.0816681711721685e-17,,,,,,,,,
b8_pv11_no_sharing_export__1month,Apt5,full_horizon_sweep,b8_pv11_no_sharing_export,1month,295.3211835955126,26.00176239172469,269.5871600001706,0.0,2.746038937258957,2.4783001408762066,0.0,0.0,1.0,2.746038937258957,1.0,0.08713910489600582,5.0,2.3912630096039917,5.0,55.98402154320486,0.0,0.12077854953705855,2.0129758256176427,0.0,2.0129758256176427,0.0,0.0,,,,,,,,,
